Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2060,12189521036.066214,12068602616.682783,3374153536.9706097,8694449079.712172,120918419.38342826,2438060372.824546,38176394.912842385,897916769.2332214,6282343566.327085,98372145.18539627,2313733368.1996913,55504855.704485945,36683768.9906837,28729794.688258614,3495071956.354038,8694449079.712172,3495071956.354038,0.0,14450693140.215702,14447065587.6342,101224606.10911828,14345840981.525082,3627552.581502848,73141811.18473637,1145291.8473852715,26937503.076996643,10365866884.43969,162314039.55590382,3817660057.5294905,1665145.6711345783,1100513.0697205109,861893.8406477585,27601711.85286988,7491576.918408364,20110134.934461527,7024144.614206514,2690741.0,4333403.614206514,275700,5834.947938723319,2307169.2536614016,0.3830702604250211,1.0,75931145.67168152,0
2061,12474305768.129555,12351038952.653519,3738737251.9026976,8612301700.75082,123266815.47603646,2706616226.5025897,35297433.685746804,996823591.7143613,6234777669.633007,81308775.57902484,2296215255.538787,57046611.58863679,36692382.982355684,29527820.905043982,3862004067.378734,8612301700.75082,3862004067.378734,0.0,14326157928.260214,14322459923.795933,112162117.55708092,14210297806.238852,3698004.464281094,81198486.79507768,1058923.0105724041,29904707.75143084,10287383154.89446,134159479.70539097,3788755171.638998,1711398.3476591038,1100771.4894706705,885834.6271513194,27712118.700281363,8059465.431202705,19652653.269078672,7442708.731813879,3050656.0,4392052.731813879,275700,5997.025025566614,2403756.7035805136,0.40988517865477264,1.0,78065047.50726135,0
2062,12742709138.629372,12617095365.066895,4139248217.2960415,8477847147.770855,125613773.56247598,3001292915.5849533,32604807.390684936,1105350494.3204029,6147131374.6529455,66779897.901678964,2263935875.2162304,58588366.33863474,36699560.68905929,30325846.534781966,4264861990.8585176,8477847147.770855,4264861990.8585176,0.0,14116393653.547667,14112625240.340792,124177446.51888125,13988447793.82191,3768413.2068742793,90038787.4675486,978144.221720548,33160514.829612084,10142766768.177359,110186831.53777029,3735494194.10678,1757650.990159042,1100986.8206717786,909775.396043459,27822967.175082486,8667594.230350327,19155372.944732174,7872877.562445152,3452864.0,4420013.562445152,275700,6159.101993182086,2405405.6734011844,0.43857714116060675,1.0,80189660.21605596,0
2063,12992456964.38398,12864497431.260183,4578933932.036958,8285563499.223225,127959533.12379777,3324468229.0526977,30092506.601436596,1224373196.3828235,6015612590.573623,54452276.009599455,2215498632.6400027,60130119.95244009,36705541.594940856,31123871.576416817,4706893465.160756,8285563499.223225,4706893465.160756,0.0,13812386577.673143,13808547791.67943,137368017.9611087,13671179773.71832,3838785.993713933,99734046.87158093,902775.1980430979,36731195.8914847,9925760774.446476,89846255.41583909,3655572743.856004,1803903.5985732027,1101166.2478482258,933716.1472925044,27934259.04378282,9318816.677402563,18615442.36638027,8314668.034999528,3901887.0,4412781.034999528,275700,6321.178841355311,2407062.335818168,0.46927754104184927,1.0,82304979.37634473,0
2064,13221141548.796814,13090837255.087017,5061324149.856894,8029513105.2301235,130304293.70979515,3678726849.4947596,27753685.983945712,1354843614.3781886,5836098335.929596,44029700.27770985,2149385069.0228176,61671872.42800838,36710525.252896495,31921896.028890286,5191628443.566689,8029513105.2301235,5191628443.566689,0.0,13404445476.936705,13400536348.12541,151839724.4957068,13248696623.629704,3909128.8112938544,110361805.48484278,832610.5795183714,40645308.43134566,9629562254.283833,72649005.45822124,3546485363.887649,1850156.1728402514,1101315.7575868948,957656.8808667086,28045996.07995795,10016188.734771777,18029807.345186193,8768097.281229842,4402698.0,4365399.281229842,275700,6483.255569871366,2408727.1916234083,0.5021269689147787,1.0,84411000.91848618,0
2065,13426203287.970612,13293555066.373528,5590257635.124105,7703297431.249422,132648221.59708415,4066879711.1077332,25580932.702578098,1497796991.3137946,5604103795.670786,35250170.213731036,2063943465.364905,63213623.76329012,36714677.94265247,32719919.89114155,5722905856.72119,7703297431.249422,5722905856.72119,0.0,12882127937.263182,12878148490.615269,167707729.05372316,12710440761.561546,3979446.647912524,122006391.33323199,767427.9810773429,44933909.739413835,9246771262.856796,58162780.85265621,3405506717.852093,1896408.7128987035,1101440.3382795742,981597.5967342465,28158180.064277783,10762983.440590957,17395196.623686846,9233182.684421413,4960766.0,4272416.684421413,275700,6645.332178514798,2410400.945049837,0.5372758567388133,1.0,86507721.29130346,0
2066,13604913041.496386,13469921586.15936,6169907349.301268,7300014236.858095,134991455.33702493,4491982263.077245,23566463.24930075,1654358622.9747224,5314753142.264205,27882998.47837608,1957378096.1155133,64755373.956231005,36718138.21868663,33517943.162107274,6304898804.638293,7300014236.858095,6304898804.638293,0.0,12234170454.955006,12230120711.294895,185097220.47903803,12045023490.815857,4049743.6601107474,134759467.89231732,706993.8974790225,49630758.68924167,8769342684.735937,46006947.48932053,3229673858.5905967,1942661.2186869301,1101544.1465605989,1005538.2948632182,28270812.784534894,11562706.460819835,16708106.32371508,9709941.950081347,5582102.0,4127839.9500813466,275700,6807.408667069647,2412084.5909156725,0.5748851667105302,1.0,88595137.69852442,0
2067,13754353951.264032,13617019840.88544,6804806492.322216,6812213348.563224,137334110.3785906,4957353383.22345,21702285.441161357,1825750823.657605,4962749334.436294,21725907.818747744,1827738106.3081827,66297123.004771724,36721021.53309734,34315965.840721555,6942140602.700807,6812213348.563224,6942140602.700807,0.0,11448416243.210342,11444296219.898985,204144194.76966646,11240152025.129318,4120023.3113577184,148720601.49670348,651068.5632348406,54772524.709728144,8188536401.819884,35847747.90093377,3015767875.408501,1988913.6901431517,1101630.6459929203,1029478.9752216466,28383896.03567303,12419112.821095092,15964783.214577958,10198393.208656006,6273308.0,3925085.2086560056,275700,6969.48503531943,2413779.5391159505,0.6151271283802674,1.0,90673248.43471478,0
2068,13871395827.018255,13731719544.097828,7499887039.403563,6231832504.694265,139676282.92042577,5466603421.941212,19980362.94857495,2013303254.5137756,4542329333.24758,16602153.42235614,1672901018.0243297,67838870.90684809,36723424.08766172,35113987.92591594,7639563322.323988,6231832504.694265,7639563322.323988,0.0,10511710532.415257,10507520243.927643,224996611.18210688,10282523632.745537,4190288.487612773,163998102.65823635,599410.8884572485,60399097.63541327,7494843399.858506,27393553.14688763,2760286679.740144,2035166.1272054426,1101702.7226298517,1053419.6377774782,28497431.619815726,13336224.941815587,15161206.67800016,10698555.164838696,7041640.0,3656915.164838696,275700,7131.561283047147,2415487.7924675904,0.6581860273668861,1.0,92742053.362508,0
2069,13952679409.687267,13810661356.566648,8260502052.536409,5550159304.030239,142018053.12061742,6023650455.715086,18392687.241584938,2218458909.579739,4047238219.709372,12357886.187880823,1490563198.1329856,69380617.66039088,36725426.043607146,35912009.41661939,8402520105.657026,5550159304.030239,8402520105.657026,0.0,9409838454.819605,9405577913.225986,247815061.57609227,9157762851.649895,4260541.593618522,180709513.67145258,551780.6172475481,66553767.28739217,6677943062.520464,20390512.210003357,2459429276.919426,2081418.5298117264,1101762.7813082144,1077360.2824985816,28611421.346294984,14318352.129682949,14293069.216612056,11210447.314629056,7895059.0,3315388.3146290556,275700,7293.637410035274,2417212.200773414,0.7042590492825682,1.0,94801554.59049278,0
2070,13994585928.838678,13850226441.067404,9092472844.651323,4757753596.416082,144359487.77127427,6632754668.346639,16931398.21574847,2442786778.088936,3470674360.7197347,8859572.322035264,1278219663.374312,70922363.26332596,36727094.19619001,36710030.3117583,9236832332.422598,4757753596.416082,9236832332.422598,0.0,8127398404.059214,8123067619.426075,272774185.3395397,7850293434.086535,4330784.633138228,198982640.05039915,507941.9464724541,73283603.34266807,5726612695.187562,14618294.331358185,2109062444.5676146,2127670.8978997786,1101812.8258857,1101300.9093527491,28725867.031680167,15370111.72183392,13355755.309846267,11734090.260887245,8842308.0,2891782.2608872447,275700,7455.713416065763,2418956.823770743,0.7535571827323481,1.0,96851757.43604748,0
2071,13993215611.09406,13846514968.566912,10002121661.798794,3844393306.768118,146700642.5271496,7298542201.47457,15588831.91003972,2687990628.414184,2805251499.3571286,5991688.871790041,1033150118.5391992,72464107.71357416,36728484.203318946,37508050.610256486,10148822304.325943,3844393306.768118,10148822304.325943,0.0,6647713625.297173,6643312606.0213585,300063649.8539638,6343248956.167395,4401019.275814488,218956266.0442371,467664.9573011916,80639718.85242552,4628664973.939262,9886286.638453567,1704697695.5896785,2173923.2314072247,1101854.5260995682,1125241.5183076945,28840770.499806892,16496452.141592348,12344318.358214565,12269506.172033377,9892979.0,2376527.172033377,275700,7617.789300920045,2420727.4496290125,0.8063061855236124,1.0,98892671.79280227,0
2072,13944359866.017267,13795318302.2546,10996315434.472754,2799002867.781847,149041563.7626671,8026037088.873737,14357576.402318094,2955920769.1966977,2042948018.59312,3654578.4598450074,752400270.7288817,74005851.00905131,36729642.44258059,38306070.31103518,11145356998.23542,2799002867.781847,11145356998.23542,0.0,4952715441.787109,4948244194.874229,329889463.0341826,4618354731.840047,4471246.912880013,240781112.6662121,430727.2920695428,88677623.07590093,3370864230.678648,6030054.458744262,1241460446.7026548,2220175.530271539,1101889.2732774175,1149182.1093310553,28956133.581806116,17702678.218102988,11253455.363703148,12816719.448724188,11057594.0,1759125.448724188,275700,7779.865064379023,2422532.3356606252,0.8627476185102654,1.0,100924314.0726568,0
2073,13855725539.473715,13704343249.354404,12093330702.847511,1611012546.5068946,151382290.11930865,8828666553.424429,13141817.716344614,3251522331.706737,1176110447.64893,1750686.700393686,433151412.15757084,75547593.14766824,36730607.55862744,39104089.41301298,12244712992.966822,1611012546.5068946,12244712992.966822,0.0,3025512091.5253806,3020970622.821801,362799921.0854253,2658170701.736376,4541468.703579259,264859996.60273287,394254.5314903384,97545669.95120211,1940582238.6207345,2888633.055649582,714699830.0599918,2266427.7944300473,1101918.2267588233,1173122.6823903895,29071958.116133343,19043340.074746694,10028618.04138667,13397709.381323539,12367961.0,1029748.3813235387,275700,7941.940706223071,2519581.237907741,0.923139951805984,1.0,103025331.19295716,0
2074,13709270801.090857,13555547947.295864,13292005952.29689,263541994.99897337,153722853.7949932,9705521128.893045,12024456.089731844,3574460367.3141146,192432384.54698142,238410.1510365246,70871200.30095543,77089334.12733075,36731411.75255653,39902107.91510592,13445728806.091883,263541994.99897337,13445728806.091883,0.0,838216155.9310625,833604470.3172127,398760178.56890666,434844291.74830604,4611685.613849795,291165633.86679137,360733.6826919553,107233811.01942344,317513434.5025193,393376.7492102656,116937480.49657646,2312680.0238199225,1101942.3525766958,1197063.2374531773,29188245.94859787,20479211.47415244,8709034.474445453,13991051.102133445,13819797.0,171254.10213344544,275700,8104.016226232034,2521693.5058657117,0.9877597484324029,1.0,105116855.8681916,0
2075,13971237864.065113,13815174582.446648,13815174582.446648,0.0,156063281.61846572,10089055372.080624,10406463.75404734,3715712746.6119757,0.0,0.0,0.0,78631073.94593956,36732081.856298774,40700125.816227384,13971237864.065113,0.0,13971237864.065113,0.0,419137135.9219534,414455237.4733994,414455237.4733994,0.0,4681898.448553971,302671661.1624187,312193.91262142017,111471382.39835927,0.0,0.0,0.0,2358932.2183781867,1101962.4556889632,1221003.7744868214,29304998.93239227,21873446.499677803,7431552.432714485,14596766.778840462,14596766.778840462,0.0,275700,8266.091624185226,2523815.3196125664,1.0,1.0,107198880.71524979,0
2076,14305558974.932024,14149426942.960163,14149426788.381796,154.5783652499605,156132031.97186035,10334449132.45829,8888487.560726965,3806089168.362779,112.90084584670103,0.09710413695415268,41.58041526630533,78676364.90374948,36732098.25932727,40723568.80878359,14305558820.353657,154.5783652499605,14305558820.353657,0.0,429167019.6649123,424483058.7057565,424482803.65145385,255.05430266243482,4683960.95915581,310033473.9737487,266654.6268218089,114182675.05088337,186.28639564705668,0.16022182597435192,68.6076851894038,2360290.9471124844,1101962.947779818,1221707.0642635077,29422218.928121835,23189906.80335831,6232312.124763546,15202994.103805175,15202994.0,0.1038051750510931,275700,8270.852836110951,2525947.187352974,1.0,1.0,109271398.65637244,0
2077,14615544204.52568,14459410111.3859,14459410111.3859,0.0,156134093.1397797,10561949094.008942,7585560.227744164,3889875457.1492133,0.0,0.0,0.0,78677722.80197875,36732098.66911725,40724271.66868366,14615544204.52568,0.0,14615544204.52568,0.0,438466326.1357704,433782303.341577,433782303.341577,0.0,4684022.794193391,316858472.8202682,227566.80683232492,116696263.71447639,0.0,0.0,0.0,2360331.6840593624,1101962.9600735174,1221728.1500605098,29539907.803834323,24422946.39128494,5116961.412549404,15809735.660788134,15809735.660788134,0.0,275700,8270.995585161882,2528089.820762325,1.0,1.0,111334403.0739432,0
2078,14901196304.188028,14745062149.216393,14745061755.320635,393.8957561391527,156134154.97163427,10771530965.987537,6468122.435320755,3967062666.897778,287.74788502279125,0.17278774546616898,105.97508337089529,78677763.53817907,36732098.67936094,40724292.75409424,14901195910.29227,393.8957561391527,14901195910.29227,0.0,447036527.2367657,442352502.5876167,442351852.65961903,649.9279976296019,4684024.649149028,323145928.9796261,194043.67305962264,119011880.00693333,474.78401028760555,0.2850997800191788,174.8588875619772,2360332.906145372,1101962.9603808282,1221728.7826228272,29658067.43504966,25566518.961247493,4091548.4738021893,16416994.274099575,16416994.0,0.274099575355649,275700,8270.999867554927,2530244.22213101,1.0,1.0,113387888.03041428,0
2079,15162458208.61133,15006324051.784792,15006323899.154488,152.6303039943101,156134156.8265376,10963171253.447962,5510501.085625749,4037642144.6208987,111.50713341924634,0.056047667737427885,41.067122907326336,78677764.76026441,36732098.67961701,40724293.38665621,15162458055.981026,152.6303039943101,15162458055.981026,0.0,454873993.5194323,450189968.8146362,450189716.9746346,251.84000159061168,4684024.704796128,328895137.60343885,165315.03256877247,121129264.33862695,183.98677014175647,0.092478651766756,67.76075279708846,2360332.9428079324,1101962.9603885103,1221728.8015996863,29776699.70478986,26614149.4936642,3162550.211125679,17024773.10822505,17024773.0,0.10822505131363869,275700,8270.999996026649,2532411.8088561483,1.0,1.0,115431848.58069576,0
2080,15399274895.285763,15243140738.40358,15243140738.40358,0.0,156134156.88218343,11136845443.222595,4690432.852253353,4101604862.3287315,0.0,0.0,0.0,78677764.79692696,36732098.67962341,40724293.40563306,15399274895.285763,0.0,15399274895.285763,0.0,461978246.85857284,457294222.15210736,457294222.15210736,0.0,4684024.706465503,334105363.2966778,140712.98556760058,123048145.86986195,0.0,0.0,0.0,2360332.9439078085,1101962.9603887023,1221728.8021689919,29895806.50360902,27558903.770673502,2336902.7329355413,17633075.81013387,17633075.81013387,0.0,275700,8270.9999998808,2534594.5912867524,1.0,1.0,117466281.21579982,0
2081,15611593791.65617,15455459634.772318,15455459634.772318,0.0,156134156.88385275,11292529153.866491,3988640.362049627,4158941840.543777,0.0,0.0,0.0,78677764.79802682,36732098.679623574,40724293.40620236,15611593791.65617,0.0,15611593791.65617,0.0,468347813.7496851,463663789.0431695,463663789.0431695,0.0,4684024.706515582,338775874.61599475,119659.21086148881,124768255.2163133,0.0,0.0,0.0,2360332.9439408043,1101962.9603887072,1221728.8021860707,30015389.72962345,28393355.63103044,1622034.0985930362,18241906.712562952,18241906.712562952,0.0,275700,8270.999999996424,2536795.426787846,1.0,1.0,119491184.49279732,0
2082,15799364625.017931,15643230468.13403,15643230302.954823,165.1792074982038,156134156.88390282,11430197817.520395,3388454.3006950365,4209644031.1337323,120.69316761826938,0.03577919554933391,44.45026068438508,78677764.7980598,36732098.679623574,40724293.40621944,15799364459.838724,165.1792074982038,15799364459.838724,0.0,473981206.34085417,469297181.63433707,469296909.0886447,272.5456923720362,4684024.7065170845,342905934.5256118,101653.62902085109,126289320.93401197,199.14372657014448,0.05903567265640095,73.34293012923537,2360332.943941794,1101962.9603887072,1221728.8021865832,30135451.288541947,29109551.72444781,1025899.5640941632,18851271.124408368,18851271.0,0.12440836802124977,275700,8270.999999999893,2539018.3826892376,1.0,1.0,121506559.92922837,0
2083,15962538821.888165,15806404665.004261,15806404665.004261,0.0,156134156.8839043,11549826818.006756,2875478.8264212087,4253702368.171084,0.0,0.0,0.0,78677764.79806079,36732098.679623574,40724293.406219944,15962538821.888165,0.0,15962538821.888165,0.0,478876164.65664494,474192139.95012784,474192139.95012784,0.0,4684024.706517129,346494804.5402027,86264.36479263626,127611071.04513252,0.0,0.0,0.0,2360332.9439418237,1101962.9603887072,1221728.8021865983,30255993.093696114,29698973.463128317,557019.6305678225,19461175.745556332,19461175.745556332,0.0,275700,8270.999999999996,2541269.2547831796,1.0,1.0,123512413.27286541,0
2084,16101069735.680288,15944935578.796385,15944935248.980099,329.8162860442808,156134156.88390437,11651390536.596355,2437295.8866265644,4291107416.497115,241.0055791400904,0.05041474705076609,88.76029215713965,78677764.79806082,36732098.679623574,40724293.40621997,16101069405.864002,329.8162860442808,16101069405.864002,0.0,483032626.3727921,478348601.66627496,478348057.46940297,544.1968719730633,4684024.706517131,349541716.0978907,73118.87659879692,128733222.49491344,397.65920558114914,0.08318433263376404,146.4544820592804,2360332.9439418246,1101962.9603887072,1221728.802186599,30377017.066070903,30152495.767808415,224521.2982625125,20071629.25948483,20071629.0,0.25948483124375343,275700,8271.0,2543556.3080354147,1.0,1.0,125508756.30421002,0
2085,16216864646.74356,16060730489.859657,16060730489.859657,0.0,156134156.88390437,11736302357.95046,2048418.323039684,4322379713.586156,0.0,0.0,0.0,78677764.79806082,36732098.679623574,40724293.40621997,16216864646.74356,0.0,16216864646.74356,0.0,486505939.40230685,481821914.6957897,481821914.6957897,0.0,4684024.706517131,352089070.7385138,61452.549691190514,129671391.40758467,0.0,0.0,0.0,2360332.9439418246,1101962.9603887072,1221728.802186599,30498525.134335183,30467658.97144702,30866.162888184917,20705490.692966115,20705490.692966115,0.0,275700,8271.0,2641089.3061720207,1.0,1.0,127568855.67778268,0
2086,16306944275.740574,16150810118.85667,16150810118.85667,0.0,156134156.88390437,11802378536.709398,1716577.435505037,4346715004.711768,0.0,0.0,0.0,78677764.79806082,36732098.679623574,40724293.40621997,16306944275.740574,0.0,16306944275.740574,0.0,489208328.2722173,484524303.5657001,484524303.5657001,0.0,4684024.706517131,354071356.10128194,51497.323065151104,130401450.14135304,0.0,0.0,0.0,2360332.9439418246,1101962.9603887072,1221728.802186599,30620519.234872527,30620519.23487254,1.2674718163907528e-08,21339975.71850285,21339975.71850285,0.0,275700,8271.0,2643687.6064030565,1.0,1.0,129619201.56337583,0
2087,16371257666.656952,16215123509.773048,16215123399.178194,110.59485470523907,156134156.88390437,11849588000.343838,1433552.7070250907,4364101846.127331,80.81982671074766,0.009777511366566424,29.76525048312484,78677764.79806082,36732098.679623574,40724293.40621997,16371257556.062098,110.59485470523907,16371257556.062098,0.0,491137909.16337323,486453884.4568561,486453701.9753458,182.48151026364445,4684024.706517131,355487640.0103151,43006.581210752716,130923055.38381992,133.35271407273365,0.0161328937548346,49.11266329715598,2360332.9439418246,1101962.9603887072,1221728.802186599,30743001.311812013,30743001.311812025,1.2674718163907528e-08,21975087.09367534,21975087.0,0.09367534145712852,275700,8271.0,2646297.3965520523,1.0,1.0,131659783.28322087,0
2088,16435876356.474108,16279742199.590204,16279742199.590204,0.0,156134156.88390437,11896986403.05966,1197524.3410070862,4381558272.189537,0.0,0.0,0.0,78677764.79806082,36732098.679623574,40724293.40621997,16435876356.474108,0.0,16435876356.474108,0.0,493076290.6942233,488392265.9877061,488392265.9877061,0.0,4684024.706517131,356909592.0917898,35925.73023021258,131446748.1656861,0.0,0.0,0.0,2360332.9439418246,1101962.9603887072,1221728.802186599,30865973.317059264,30865973.317059275,1.2674718163907528e-08,22610827.699899394,22610827.699899394,0.0,275700,8271.0,2648919.192600224,1.0,1.0,133702475.15085638,0
2089,16500793698.703262,16344659541.819359,16344659541.819359,0.0,156134156.88390437,11944574348.671896,1000687.8691681704,4399084505.278295,0.0,0.0,0.0,78677764.79806082,36732098.679623574,40724293.40621997,16500793698.703262,0.0,16500793698.703262,0.0,495023810.9610979,490339786.25458074,490339786.25458074,0.0,4684024.706517131,358337230.46015686,30020.63607504511,131972535.15834883,0.0,0.0,0.0,2360332.9439418246,1101962.9603887072,1221728.802186599,30989437.2103275,30989437.21032751,1.2674718163907528e-08,23247200.59126673,23247200.59126673,0.0,275700,8271.0,2651553.71403056,1.0,1.0,135747287.30790398,0
2090,16566004207.70126,16409870050.817356,16409869980.132591,70.6847645958866,156134156.88390437,11992352613.781267,836534.9423214484,4416680831.409001,51.65651053191009,0.0036033360133757375,19.024650727963138,78677764.79806082,36732098.679623574,40724293.40621997,16566004137.016495,70.6847645958866,16566004137.016495,0.0,496980240.74035645,492296216.0338393,492296099.4039777,116.62986158321289,4684024.706517131,359770578.413438,25096.04826964345,132500424.94227004,85.23324237765164,0.0059455044220699665,31.390673701139175,2360332.9439418246,1101962.9603887072,1221728.802186599,31113394.959168814,31113394.959168825,1.2674718163907528e-08,23884209.064300086,23884209.0,0.06430008634924889,275700,8271.0,2654201.9709723257,1.0,1.0,137794230.66556486,0
2091,16631503418.253426,16475369261.369522,16475369261.369522,0.0,156134156.88390437,12040322056.650848,699638.0460674119,4434347566.672605,0.0,0.0,0.0,78677764.79806082,36732098.679623574,40724293.40621997,16631503418.253426,0.0,16631503418.253426,0.0,498945102.54760283,494261077.8410857,494261077.8410857,0.0,4684024.706517131,361209661.6995254,20989.141382022357,133030427.00017813,0.0,0.0,0.0,2360332.9439418246,1101962.9603887072,1221728.802186599,31237848.539005484,31237848.539005496,1.2674718163907528e-08,24521856.757586364,24521856.757586364,0.0,275700,8271.0,2656865.3886928186,1.0,1.0,139843317.2201322,0
2092,16697287929.673824,16541153772.78992,16541153772.78992,0.0,156134156.88390437,12088483344.877455,585470.9731708567,4452084956.939295,0.0,0.0,0.0,78677764.79806082,36732098.679623574,40724293.40621997,16697287929.673824,0.0,16697287929.673824,0.0,500918637.89021474,496234613.1836976,496234613.1836976,0.0,4684024.706517131,362654500.3463236,17564.1291951257,133562548.70817883,0.0,0.0,0.0,2360332.9439418246,1101962.9603887072,1221728.802186599,31362799.93316151,31362799.93316152,1.2674718163907528e-08,25160147.79409263,25160147.79409263,0.0,275700,8271.0,2659545.9854427762,1.0,1.0,141894560.50366616,0
