Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2060,1665165355.6665282,1086335894.8411715,35458056.722603254,1050877838.1185683,578829460.8253566,32383611.483153403,662747.4256316741,2411697.813818177,959759861.9721931,19641983.973207634,71475992.17316763,40733669.549986236,497812279.99399537,40283511.281375095,614287517.5479599,1050877838.1185683,614287517.5479599,0.0,1752377058.4220762,1735012174.5973155,1063741.7016780975,1733948432.8956375,17364883.824760698,971508.3444946021,19882.422768950222,72350.9344145453,1583603772.2541187,32409273.555792592,117935387.08572659,1222010.086499587,14934368.39981986,1208505.3384412527,11159493.30544254,405321.1138047974,10754172.191637734,5402690.053810191,276731,5125959.053810191,171000,59513.25603003043,939512.4385587573,0.05122097387524001,1.0,30396207.191062115,0
2061,1699773792.308726,1118702334.311894,39124186.10146605,1079578148.210428,581071457.9968319,35879698.2400229,572426.7217850827,2672061.1396580716,990050964.4815692,15795328.717847725,73731855.01101103,41856474.87462892,497821074.9268812,41393908.19532184,620195644.098298,1079578148.210428,620195644.098298,0.0,1799909813.870155,1782477670.1302502,1173725.5830439816,1781303944.5472062,17432143.739904955,1076390.947200687,17172.80165355248,80161.83418974215,1633584091.394589,26062292.384448744,121657560.7681682,1255694.2462388675,14934632.247806435,1241817.2458596553,11181812.292053426,435127.31031259586,10746684.981740821,5716221.393708717,313286,5402935.393708717,171000,61153.71222991542,960335.1642267369,0.05480644204650681,1.0,31149608.602951244,0
2062,1734986827.2926264,1151676671.0505404,43160141.15378822,1108516529.896752,583310156.2420862,39709301.24830848,493577.5550895485,2957262.3503901893,1019885840.214314,12676948.31333438,75953741.36910388,42978593.365079634,497827937.0115484,42503625.8654581,626470297.3958744,1108516529.896752,626470297.3958744,0.0,1847846383.251517,1830347078.5642545,1294804.2346136465,1829052274.3296409,17499304.687262584,1191279.0374492544,14807.326652686455,88717.87051170568,1682811636.353618,20916964.717001725,125323673.25902139,1289357.800952389,14934838.110346451,1275108.775963743,11204175.91663753,467028.112436693,10737147.80420083,6038297.639612191,354103,5684194.639612191,171000,62793.16494203296,960550.1504267249,0.05864289298976229,1.0,31894910.01302942,0
2063,1770651054.457251,1185105129.8092046,47596816.52400377,1137508313.2852008,585545924.6480465,43902429.5542735,424850.6663927413,3269536.303337523,1049216780.4167922,10153434.624830011,78138098.2435787,44099997.08867015,497833290.89156955,43612636.66780674,633142741.1720502,1137508313.2852008,633142741.1720502,0.0,1895882999.155743,1878316621.4163015,1427904.495720113,1876888716.9205813,17566377.739441395,1317072.886628205,12745.51999178224,98086.08910012568,1731207687.687707,16753167.130969517,128927862.10190485,1322999.9126601045,14934998.726747086,1308379.100034202,11226584.268470807,501170.74978406687,10725413.518686732,6368922.907586664,399637,5969285.907586664,171000,64431.57335581886,960766.0738299433,0.06274789549904565,1.0,32632109.150590427,0
2064,1806635110.6306157,1218856074.525933,52467489.57917895,1166388584.946754,587779036.1046827,48491191.366199106,365024.0267100686,3611274.1862697722,1077992725.278935,8114736.599764447,80281123.06805466,45220656.640827954,497837467.9411019,44720911.52275275,640246525.6838616,1166388584.946754,640246525.6838616,0.0,1943748560.9326596,1926115189.8495193,1574024.6873753686,1924541165.162144,17633371.08314048,1454735.740985973,10950.720801302057,108338.22558809316,1778687996.7102425,13389315.389611335,132463853.06229018,1356619.6992248385,14935124.038233057,1341627.3456825824,11249037.437007748,537712.8101215285,10711324.626886211,6708101.4057695735,450384,6257717.4057695735,171000,66068.89451020745,960983.1250166129,0.06714024818397885,1.0,33361203.866021343,0
2065,1839107379.46655,1249097691.8669457,57637333.24118304,1191460358.6257627,590009687.5996042,53343044.8365048,321683.1663301781,3972605.238348062,1102690214.0864494,6649730.637533539,82120413.90177985,46340541.05109752,497840726.74640363,45828419.802103065,647647020.8407872,1191460358.6257627,647647020.8407872,0.0,1985339002.357732,1967638711.729744,1729119.9972354912,1965909591.7325084,17700290.627988126,1600291.3450951441,9650.494989905343,119178.15715044185,1819438853.2426414,10972055.551930338,135498682.93793672,1390216.2315329255,14935221.802392108,1374852.5940630918,11271535.511881765,572636.2737768457,10698899.238104912,7017916.905310474,504168,6513748.905310474,171000,67705.0831563255,856382.689586876,0.07184006555685737,1.0,34004196.34314094,0
2066,1875393819.730096,1283155803.7281175,63476424.1114436,1219679379.616674,592238016.0019789,58818880.06809337,277138.09186303575,4380405.951487197,1130186146.359594,5325120.636257105,84168112.6208227,47459617.68221145,497843269.0904942,46935129.22927317,655714440.1134225,1219679379.616674,655714440.1134225,0.0,2032142409.5709147,2014375269.0908554,1904292.723343308,2012470976.367512,17767140.480059367,1764566.402042801,8314.142755891073,131412.1785446159,1864807141.4933302,8786449.049824223,138877385.82435745,1423788.5304663435,14935298.072714826,1408053.876878195,11294078.582905527,614473.8499749642,10679604.732930554,7374030.824467753,566833,6807197.824467753,171000,69340.09161003183,960924.696761746,0.07686887014583739,1.0,34716711.02096501,0
2067,1911699623.3596153,1317235513.0378163,69868869.27507848,1247366643.7627378,594464110.3217992,64804128.550868146,238596.6348203846,4826144.089389935,1156945992.8457477,4259657.937460626,86160992.97952947,48577852.121636584,497845252.42813087,48041005.77203163,664332979.5968776,1247366643.7627378,664332979.5968776,0.0,2078084951.5964234,2060251028.2867694,2096066.0782523542,2058154962.208517,17833923.309653975,1944123.8565260442,7157.899044611539,144784.32268169805,1908960888.1954837,7028435.596810032,142165638.41622362,1457335.5636490975,14935357.572843926,1441230.1731609488,11316666.74007134,659251.7992554011,10657414.94081593,7738706.5328741735,636506,7102200.5328741735,171000,70973.86959346244,961145.4762014411,0.08224969105604601,1.0,35421119.28911707,0
2068,1947946139.2403436,1351258118.0266027,76861936.07389075,1274396181.952712,596688021.2137411,71343494.99840903,205292.13879440166,5313148.936687301,1182898613.7654617,3403811.1870221617,88093757.00022818,49695208.06496865,497846799.6215888,49146013.5271835,673549957.2876318,1274396181.952712,673549957.2876318,0.0,2122960198.9406037,2105059558.3041916,2305858.0822167224,2102753700.2219748,17900640.636412233,2140304.8499522707,6158.764163832049,159394.468100619,1951782712.7130117,5616288.458586566,145354699.0503765,1490856.2419490595,14935403.988647664,1474380.405815505,11339300.073551482,707176.9261500216,10632123.147401452,8111949.139484023,713910,7398039.139484023,171000,72606.3640646663,961369.380456185,0.08800716942996924,1.0,36117420.31532374,0
2069,1984061596.946645,1385151828.6210244,84507011.66114216,1300644816.9598823,598909768.3256207,78485434.59790267,176547.97700552698,5845029.086233952,1207966909.6090512,2717244.483306909,89960662.8675242,50811647.19049309,497848006.53861016,50250114.596517384,683416779.9867628,1300644816.9598823,683416779.9867628,0.0,2166566451.3834085,2148599158.33364,2535210.3498342647,2146063947.9838057,17967293.04976862,2354563.03793708,5296.439310165809,175350.87258701856,1993145400.8549345,4483453.397456399,148435093.73141494,1524349.4157147927,14935440.196158305,1507503.4378955215,11361978.673698585,758470.6500168303,10603508.023681749,8493764.283884836,799838,7693926.283884836,171000,74237.51903433443,961597.5376195963,0.09416767129006709,1.0,36805613.98664621,0
2070,2019979063.2993577,1418849717.3400333,92860289.30113359,1325989428.0388997,601129345.9593242,86282799.42963009,151769.29173423763,6425720.579769266,1232066804.0810597,2167174.772500887,91755449.18533894,51927129.0241677,497848947.98187643,51353268.953280106,693989635.2604579,1325989428.0388997,693989635.2604579,0.0,2208702245.3219986,2190668364.9432187,2785808.6790340077,2187882556.2641845,18033880.378779728,2588483.9828889025,4553.078752027129,192771.61739307796,2032910226.7337484,3575838.3746264633,151396491.15580925,1557813.870725031,14935468.439456293,1540598.0685984031,11384702.63104598,813370.0738660803,10571332.557179894,8884158.372138958,895163,7988995.372138958,171000,75867.27536853506,961831.5587530062,0.10075940828037179,1.0,37485701.20774625,0
2071,2055635276.026219,1452288548.6172917,101982465.82242753,1350306082.7948642,603346727.4089272,94792566.07823126,130433.12182732465,7059466.622368953,1255107704.5150323,1727009.014549905,93471369.26528183,53041610.79421568,497849682.3163348,52455434.29837678,705329193.2313547,1350306082.7948642,705329193.2313547,0.0,2249164912.4084663,2231064510.5861983,3059473.9746728255,2228005036.6115255,18100401.822267815,2843776.9823469375,3912.9936548197393,211783.99867106858,2070927712.449803,2849564.874007343,154227759.28771502,1591248.3238264704,14935490.469490044,1573663.0289513033,11407472.036308074,872129.1502204086,10535342.88608766,9283138.919769187,1000839,8282299.9197691865,171000,77495.57057626915,962073.7448704503,0.10781256685999782,1.0,38157684.32090734,0
2072,2090968862.1360543,1485406993.8759086,111939873.72589052,1373467120.150018,605561868.2601458,104076895.2284882,112082.00390576245,7750896.493496557,1276990841.6518507,1375211.0128518534,95101067.48531523,54155047.27444421,497850255.0802807,53556565.90542089,717501741.9860364,1373467120.150018,717501741.9860364,0.0,2287745800.5071106,2269578944.4593062,3358196.2117767152,2266220748.2475295,18166856.047804374,3122306.856854646,3362.4601171728737,232526.8948048967,2107034888.7255535,2269098.171205558,156916761.35077012,1624651.4182333262,14935507.652408421,1606696.9771626268,11430286.98038069,935019.9624003596,10495267.017980324,9690715.050416138,1117916,8572799.050416138,171000,79122.33858055367,962327.3826313727,0.11535944654019768,1.0,38821567.6973827,0
2073,2126665589.0389986,1518890880.1666536,122864427.74801946,1396026452.4186342,607774708.8723449,114259413.61975873,95797.10722925785,8509217.021031467,1298253422.6925287,1088478.5629857301,96684551.16311972,55267390.6153232,497850701.8033418,54656616.453679845,730639136.6203642,1396026452.4186342,730639136.6203642,0.0,2325362820.5893574,2307129579.323187,3685932.8324405835,2303443646.4907465,18233241.266170345,3427782.4085927615,2873.913216877735,255276.51063094402,2142118147.4426723,1795989.6289264546,159529509.41914752,1658021.718459696,14935521.054100255,1639698.4936103954,11453147.554341452,1003747.7892087947,10449399.765132653,10115804.104665466,1248640,8867164.104665466,171000,80747.50947162192,983195.7381874993,0.12343460779801153,1.0,39491232.095671676,0
2074,2161914147.2737875,1551928971.0586257,134782473.69425344,1417146497.3643723,609985176.2151616,125364447.82578269,81785.99574233526,9336239.872728432,1318122328.970886,859924.3968665153,98164243.9966198,56378590.16177134,497851050.20551556,55755535.84787465,744767649.909415,1417146497.3643723,744767649.909415,0.0,2360634750.1484966,2342335194.862042,4043474.210827603,2338291720.651214,18299555.286454845,3760933.4347734805,2453.579872270058,280087.19618185295,2174901842.801962,1418875.2548297502,161971002.59442267,1691357.7048531403,14935531.506165467,1672666.0754362394,11476053.849450136,1077308.389411986,10398745.460038144,10549682.69102682,1393350,9156332.69102682,171000,82371.00924070284,983456.4455354083,0.13207503034387236,1.0,40152612.295303605,0
2075,2196651632.8381805,1584458447.6448038,147779159.8563879,1436679287.788416,612193185.1933767,137471534.0346291,69737.49154525045,10237888.330213562,1336470621.432584,677973.8752253453,99530692.48060666,57488592.25650068,497851321.9131781,56853271.023697875,759972345.0497645,1436679287.788416,759972345.0497645,0.0,2393319995.202379,2374954199.646578,4433374.795691637,2370520824.8508863,18365795.5558013,4124146.021038873,2092.1247463575132,307136.6499064068,2205176525.3637633,1118656.8941218196,164225642.59300098,1724657.7676950204,14935539.657395342,1705598.1307109362,11499005.957149034,1156041.671494784,10342964.285654245,10992355.872714799,1553443,9438912.872714799,171000,83992.75949270093,983718.1815288421,0.14132028246794343,1.0,40805705.208857976,0
2076,2226689270.628245,1613451973.6847508,161650412.24842077,1451801561.43633,613237296.9434942,150391014.44846767,59359.751326254685,11200038.048626844,1350679571.8327162,533116.9804224904,100588872.62319133,58013498.41253453,497851422.2242894,57372376.30667034,774887709.191915,1451801561.43633,774887709.191915,0.0,2418719207.645702,2400322088.737397,4849512.367452623,2395472576.3699446,18397118.908304825,4511730.43345403,1780.7925397876404,336001.1414588053,2228621293.5239816,879643.0176971091,165971639.82826567,1740404.9523760357,14935542.666728683,1721171.2892001101,11522003.969063332,1240311.472649752,10281692.496413575,11435147.38433371,1729140,9706007.38433371,171000,84759.66497410978,983981.1369309109,0.15121270224069946,1.0,41450507.84760598,0
2077,2249494580.129625,1635748961.5295074,176097193.70814562,1459651767.8213618,613745618.6001172,163843461.07191563,51853.38996056294,12201879.246269448,1358081821.541996,429807.4871590934,101140138.79220685,58269052.272811554,497851460.35185766,57625105.97544804,789842812.3082628,1459651767.8213618,789842812.3082628,0.0,2432120701.2744946,2413708332.716491,5282915.811244369,2408425416.9052467,18412368.558003515,4915303.832157468,1555.601698816888,366056.37738808343,2240835005.5442934,709182.353812504,166881229.0071413,1748071.5681843467,14935543.81055573,1728753.1792634411,11545047.97700146,1321078.005558319,10223969.971443135,11545047.97700146,1867961,9677086.97700146,171000,85133.03772653184,879426.6975250039,0.16179759139754843,1.0,42020119.04559008,0
2078,2271574154.5451236,1657577670.840713,191805758.70072114,1465771912.1399918,613996483.7044103,178470312.10920954,44264.97734420769,13291181.614167385,1363862964.3477626,338271.1808141805,101570676.61141491,58395174.38365578,497851475.042378,57749834.27837664,805802242.4051316,1465771912.1399918,805802242.4051316,0.0,2442697722.30314,2424277827.792008,5754172.761021635,2418523655.0309863,18419894.511132307,5354109.363276286,1327.9493203262307,398735.44842502155,2250373891.173808,558147.4483433978,167591616.40883458,1751855.2315096734,14935544.25127134,1732495.028351299,11568138.072955463,1417568.8188192458,10150569.254136212,11568138.072955463,2002716,9565422.072955463,171000,85317.30635630773,984014.7927157488,0.17312342279537682,1.0,42648019.91914855,0
2079,2289903618.542002,1675782510.2571187,208499501.44663715,1467283008.8104815,614121108.2848835,194013056.46954793,37751.86627907651,14448693.110810155,1365336891.7911508,265672.9227544528,101680444.09657623,58457830.03694624,497851480.74002457,57811797.507912636,822620609.7315207,1467283008.8104815,822620609.7315207,0.0,2445695582.8292403,2427271949.5806937,6254985.043399114,2421016964.5372944,18423633.248546503,5820391.694086438,1132.5559883722951,433460.7933243046,2252805871.4553986,438360.3225448471,167772732.75935078,1753734.9011083872,14935544.422200736,1734353.925237379,11591274.349101372,1520845.2821204641,10070429.066980902,11591274.349101372,2147192,9444082.349101372,171000,85408.84836509799,984281.7523473501,0.1852420623910532,1.0,43267625.96308948,0
2080,2304519892.697759,1690336672.3234465,226214101.0389125,1464122571.284534,614183220.3743125,210505039.66421357,32164.305328081,15676897.069370879,1362449018.5450678,208176.6132361047,101465376.12623003,58489057.524674326,497851482.95700353,57842679.89263468,840397321.4132249,1464122571.284534,840397321.4132249,0.0,2441014162.261878,2422588665.6506486,6786423.031167375,2415802242.619481,18425496.611229375,6315151.189926406,964.9291598424301,470306.91208112636,2248040880.599362,343491.4118395727,167417870.60827956,1754671.7257402297,14935544.488710105,1735280.3967790403,11614456.897799578,1631384.944149657,9983071.953649914,11614456.897799578,2302090,9312366.897799578,171000,85454.47277097324,984551.9291543905,0.19820900675842693,1.0,43878935.28563402,0
2081,2315429201.6692295,1701214975.1385674,244983837.21305993,1456231137.9255075,614214226.5306627,227978286.13680124,27372.63682912447,16978178.439429548,1355146865.2790084,162708.22814743881,100921564.41835171,58504646.30866968,497851483.821028,57858096.40096496,859198063.7437226,1456231137.9255075,859198063.7437226,0.0,2428557319.489399,2410130892.693479,7349515.116391798,2402781377.5770874,18426426.79591988,6839348.584104037,821.179104873734,509345.35318288644,2235992327.710364,268468.57644327404,166520581.2902803,1755139.3892600902,14935544.51463084,1735742.8920289488,11637685.811595174,1749699.1191716986,9887986.692423468,11637685.811595174,2468163,9169522.811595174,171000,85477.24850670641,984826.4514151923,0.21208363723151683,1.0,44481946.5926484,0
2082,2322623948.569424,1708394231.4357195,264840710.09439668,1443553521.341323,614229717.1337049,246462682.4514536,23264.68621881493,18354762.956724245,1343381359.3280783,126807.61844393561,100045354.39480062,58512434.47620974,497851484.15803456,57865798.49946055,879070427.2281016,1443553521.341323,879070427.2281016,0.0,2408235423.0300255,2389808531.5160146,7945221.3028319,2381863310.2131824,18426891.514011145,7393880.473543608,697.9405865644479,550642.8887017274,2216579242.891329,209232.57043249375,165074834.751421,1755373.034286292,14935544.524741037,1735973.9549838165,11660961.183218366,1876335.3555624478,9784625.82765591,11660961.183218366,2646216,9014745.183218366,171000,85488.62728043184,985106.9303761981,0.226929491837723,1.0,45076659.43477048,0
2083,2326090688.354855,1711853229.0478208,285814246.9365964,1426038982.1112244,614237459.3070343,265985799.4812387,19743.554333783595,19808703.901023913,1327107108.2485585,98508.30890054337,98833365.55376534,58516327.00579796,497851484.2895341,57869648.01170222,900051706.2436306,1426038982.1112244,900051706.2436306,0.0,2379965871.670829,2361538747.891618,8574427.408097891,2352964320.48352,18427123.779211026,7979573.98443716,592.3066300135079,594261.1170307173,2189726728.6101213,162538.70968589655,163075053.1637128,1755489.8101739387,14935544.528686022,1736089.4403510664,11684283.105584802,2011880.1273062758,9672402.97827852,11684283.105584802,2837114,8847169.105584802,171000,85494.31439658288,985395.6672368869,0.24281455626636364,1.0,45663074.55437714,0
2084,2325814538.2474847,1711573208.6405318,307930505.46229523,1403642703.1782365,614241329.6069531,286571966.71640706,16725.5886042478,21341813.157283925,1306283862.370285,76240.41783540706,97282600.39011593,58518272.88228783,497851484.3408553,57871572.38381007,922171835.0692484,1403642703.1782365,922171835.0692484,0.0,2343675615.2961674,2325248375.407959,9237915.163868858,2316010460.24409,18427239.888208594,8597159.001492212,501.767658127434,640254.3947185177,2155368372.91097,125796.68942842164,160516290.64369127,1755548.1864686348,14935544.530225659,1736147.171514302,11707651.671795974,2156961.790197421,9550689.881598547,11707651.671795974,3041783,8665868.671795974,171000,85497.15738733287,985695.9488425441,0.25981157520500914,1.0,46241194.372572735,0
2085,2321898617.832313,1707655353.274049,331234414.21526647,1376420939.0587826,614243264.5582641,308263140.7309478,14058.135798857456,22957215.348519824,1280965453.5665245,58417.578751656896,95397067.91350657,58519245.72348683,497851484.36088675,57872534.47389051,945477678.7735306,1376420939.0587826,945477678.7735306,0.0,2299458879.810197,2281031581.873449,9937032.426457994,2271094549.446991,18427297.936747923,9247894.221928433,421.74407396572366,688716.4604555947,2113592998.3847654,96389.00494023388,157405162.05728582,1755577.371704605,14935544.530826602,1736176.0342167153,11731066.975139562,2315437.6542068436,9415629.320932712,11731066.975139562,3261218,8469848.975139562,171000,85498.57874092051,1006611.0415310878,0.2779983854693598,1.0,46822716.3598545,0
2086,2314153411.045343,1699909179.0618675,355710977.5675554,1344198201.494312,614244231.9834754,331045342.34310013,11765.818355268111,24653869.406100012,1250989094.6678836,44461.91675165977,93164644.90967673,58519732.11982861,497851484.3687057,57873015.49494111,969955209.5510308,1344198201.494312,969955209.5510308,0.0,2247025688.752146,2228598361.7926416,10671329.327026663,2217927032.465615,18427326.95950426,9931360.270293003,352.9745506580433,739616.0821830004,2064132006.2020078,73362.16264023862,153721664.1009666,1755591.9635948583,14935544.53106117,1736190.4648482332,11754529.109089842,2485063.8754747286,9269465.233615108,11754529.109089842,3496482,8258047.109089842,171000,85499.28938227298,1006918.5794856884,0.297458272452215,1.0,47395756.352978826,0
2087,2302571497.9295287,1688326782.2463658,381369125.26967937,1306957656.9766865,614244715.6831629,354926933.31690013,9793.89887922369,26432398.05390001,1216339872.3946378,33563.83693306405,90584220.74511561,58519975.311935544,497851484.3717578,57873255.99946947,995613840.9528422,1306957656.9766865,995613840.9528422,0.0,2186348549.240118,2167921207.7696233,11441073.75809038,2156480134.011533,18427341.47049489,10647807.999507004,293.8169663767107,792971.9416170003,2006960789.4511523,55380.33093955568,149463964.22944075,1755599.2593580664,14935544.531152735,1736197.6799840839,11778038.167308023,2666625.184123321,9111412.983184697,11778038.167308023,3748718,8029320.167308023,171000,85499.64469408958,1007227.2397470232,0.3182803515238701,1.0,47960310.41103787,0
2088,2289889166.8681116,1675644209.338455,408878786.3070215,1266765423.0314336,614244957.5296566,380531408.0620501,8143.5864213923505,28339234.658550013,1178941158.7338006,25230.004694696894,87799034.29293828,58520096.90647307,497851484.3729491,57873376.25023446,1023123743.8366781,1266765423.0314336,1023123743.8366781,0.0,2120856660.3169658,2102429311.5910761,12266363.589210644,2090162948.0018654,18427348.725889698,11415942.241861504,244.3075926417705,850177.0397565004,1945252911.910771,41629.507746249874,144868406.58334816,1755602.907194192,14935544.531188473,1736201.287507034,11801594.243642638,2860961.5867544613,8940632.65688817,11801594.243642638,4019151,7782443.2436426375,171000,85499.82234778305,1007537.2132655252,0.340559976130541,1.0,48525056.11268448,0
2089,2276026679.101468,1661781600.649449,438373484.5606791,1223408116.08877,614245078.452019,407982891.46860015,6969.945478933449,30383623.14660001,1138594368.1065872,19451.650631125485,84794296.33155155,58520157.70336287,497851484.37341404,57873436.37524217,1052618563.0126982,1223408116.08877,1052618563.0126982,0.0,2050201948.436851,2031774596.0832906,13151204.536820373,2018623391.5464702,18427352.353560567,12239486.744058004,209.09836436800344,911508.6943980004,1878680707.3758688,32095.22354135705,139910588.94706005,1755604.731100886,14935544.53120242,1736203.091257265,11825197.432129925,3047735.810259512,8777461.621870408,11825197.432129925,4309092,7516105.432129925,171000,85499.91117407609,903029.8860122915,0.3643991744596789,1.0,49032343.98481052,0
2090,2260896023.414083,1646650884.501122,469996113.22601676,1176654771.2751052,614245138.9129611,437414787.0225002,5827.756016536491,32575498.447500005,1095086069.2092597,14590.029001765968,81554112.03684376,58520188.10171304,497851484.3735958,57873466.43765234,1084241252.138978,1176654771.2751052,1084241252.138978,0.0,1974007610.168093,1955580256.000704,14099883.396780502,1941480372.6039236,18427354.167388834,13122443.610675005,174.83268049609472,977264.9534250001,1806892014.1952784,24073.547852913845,134564284.8607922,1755605.643051391,14935544.531207873,1736203.9931295703,11848847.826994184,3270275.629123205,8578572.197870973,11848847.826994184,4619950,7228897.826994184,171000,85499.95558708419,1007665.1875800081,0.38990711667185646,1.0,49597202.51566845,0
2091,2244405603.9965568,1630160434.8531919,503900238.6556147,1126260196.1975772,614245169.143365,468969871.4851501,4873.6258145308175,34925493.54465001,1048187833.5259099,10892.97115776609,78061469.70050944,58520203.30086441,497851484.3736665,57873481.468834,1118145407.7989795,1126260196.1975772,1118145407.7989795,0.0,1891873685.959972,1873446330.885671,15117007.15966844,1858329323.7260025,18427355.07430095,14069096.144554503,146.2087744359245,1047764.8063395002,1729509925.3177512,17973.402410314047,128801425.00584057,1755606.0990259324,14935544.531209996,1736204.44406502,11872545.522648172,3508474.8927956214,8364070.6298525445,11872545.522648172,4953233,6919312.522648172,171000,85499.97779355363,1007979.4480013382,0.41720061483888643,1.0,50162255.175113484,0
2092,2226456327.7331533,1612211143.4746058,540250531.7868494,1071960611.6877563,614245184.2585474,502801431.0480001,4076.650849279157,37445024.08800001,997654417.481155,8088.856707974219,74298105.34989338,58520210.90043419,497851484.37369424,57873488.984418966,1154495716.0453966,1071960611.6877563,1154495716.0453966,0.0,1803369880.7661598,1784942525.2384033,16207515.95360548,1768735009.284798,18427355.527756423,15084042.931440003,122.2995254783747,1123350.7226400003,1646129788.8439057,13346.61356815746,122591873.82732406,1755606.3270130255,14935544.531210827,1736204.669532569,11896290.61369347,3763436.3191570905,8132854.294536374,11896290.61369347,5310560,6585730.61369347,171000,85499.9888967797,1008297.0201996882,0.4464046578776085,1.0,50727503.82719369,0
