Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2060,4621640006.13455,2818450082.8906693,627201245.9187747,2191248836.9718947,1803189923.2438803,525754306.8698153,20923833.17431594,80523105.87464349,1836824338.213518,73101457.3178183,281323041.4405584,86925609.27941799,1581767347.2872336,134496966.6772288,2430391169.1626554,2191248836.9718947,2430391169.1626554,0.0,3688472316.0785065,3634376618.38119,18816037.377563242,3615560581.0036263,54095697.69731641,15772629.206094459,627714.9952294782,2415693.1762393047,3030760158.0523043,120617404.57440019,464183018.3769213,2607768.2783825397,47453020.418617,4034909.000316864,40220060.38338153,8958539.492342487,31261520.89103906,19472397.062410615,6116551.0,13355846.062410615,380400,132390.89236154137,3386143.41143097,0.31411390814538076,1.0,109550902.69026516,0
2061,4679213271.551833,2869891989.0017242,689801380.3611704,2180090608.6405535,1809321282.5501096,582513002.7916411,18072263.53251695,89216114.03701234,1841009836.965167,57116690.58053857,281964081.0948481,89321674.69716704,1581795292.6357505,138204315.2171919,2499122662.9112797,2180090608.6405535,2499122662.9112797,0.0,3672123184.144252,3617843545.6677485,20694041.410835113,3597149504.256913,54279638.47650329,17475390.083749235,542167.9059755085,2676483.42111037,3037666230.9925256,94242539.45788863,465240733.80649936,2679650.240915011,47453858.779072516,4146129.456515757,40300500.5041483,9617322.82130647,30683177.68284184,20602399.055605248,6924505.0,13677894.055605248,380400,136040.18790795218,3461142.7252089903,0.33610188171555744,1.0,112266228.37987563,0
2062,4736892058.987695,2921449292.1709085,759009345.8143817,2162439946.356527,1815442766.8167858,644687797.054992,15582911.605050562,98738637.1543392,1836734492.0957477,44396173.40831107,281309280.85246783,91716274.4114509,1581817096.4800854,141909395.92524964,2574452112.6311674,2162439946.356527,2574452112.6311674,0.0,3645259474.8672047,3590796191.862701,22770280.37443145,3568025911.4882693,54463283.00450357,19340633.91164976,467487.34815151687,2962159.1146301758,3030611911.9579835,73253686.12371325,464160313.4065719,2751488.2323435266,47454512.894402556,4257281.877757489,40381101.505156584,10322401.683433054,30058699.821723543,21763197.582192585,7826677.0,13936520.582192585,380400,139687.25113420666,3461917.9754550904,0.35962901343564646,1.0,114952361.47326553,0
2063,4793671596.644971,2972116023.1608086,835340106.0873013,2136775917.0735078,1821555573.4841616,712762280.5943875,13413084.788343854,109164740.7045698,1823225372.125623,34310284.326756425,279240260.6211282,94109348.81398399,1581834108.0985992,145612116.57157856,2656895679.571463,2136775917.0735078,2656895679.571463,0.0,3605387133.5584316,3550740466.3539066,25060203.182619035,3525680263.1712875,54646667.204524845,21382868.417831626,402392.5436503156,3274942.221137094,3008321864.007278,56611969.1391481,460746430.0248615,2823280.4644195195,47455023.24295797,4368363.497147357,40461863.708166905,11077030.230831929,29384833.47733499,22954807.54549504,8833080.0,14121727.54549504,380400,143331.9912546988,3462696.7817581147,0.3848030443761417,1.0,117609293.91511127,0
2064,4848637030.975983,3020976435.342287,919360457.2816612,2101615978.0606258,1827660595.6336956,787261355.4328302,11524284.58874123,120574817.26008971,1799643469.9610012,26343987.753213007,275628520.34641176,96500835.15543857,1581847380.4119267,149312380.06633008,2747021052.9153566,2101615978.0606258,2747021052.9153566,0.0,3550076995.387493,3495247177.518482,27580813.718449835,3467666363.800032,54829817.869010866,23617840.662984904,345728.5376622369,3617244.517802691,2969411725.435652,43467579.79280146,454787058.5715794,2895025.054663157,47455421.4123578,4479371.401989902,40542787.435583234,11884691.580748215,28658095.85483503,24177244.21235505,9954721.0,14222523.212355051,380400,146974.31269990007,3463479.907392606,0.41173925748247164,1.0,120237018.1393288,0
2065,4892251512.100972,3058493025.5450425,1008826561.7659937,2049666463.7790487,1833758486.5559301,866031554.8936332,10155959.175981402,132639047.69637907,1759545101.124775,20634199.890691135,269487162.7635827,98890667.34489416,1581857735.0617104,153010084.14932558,2842585048.3219233,2049666463.7790487,2842585048.3219233,0.0,3467227216.6850877,3412214462.08841,30264796.85297981,3381949665.2354302,55012754.5966779,25980946.646808997,304678.7752794421,3979171.430891372,2903249416.8558784,34046429.81964037,444653818.55991143,2966720.0203468245,47455732.05185131,4590302.524479767,40623873.01045441,12656578.339283386,27967294.671171032,25293853.08590625,11143485.0,14150368.085906249,380400,150614.11481091357,3086489.4670137316,0.44056100550624466,1.0,122554422.26245002,0
2066,4941175890.256215,3101326180.264097,1109938159.606146,1991388020.6579509,1839849709.9921184,954933503.0836586,8749627.191667683,146255029.33081976,1713287467.5112667,15698084.279661903,262402468.86702234,101278775.7344554,1581865813.2008598,156705121.0568032,2949787869.598264,1991388020.6579509,2949787869.598264,0.0,3374283870.173567,3319088378.873803,33298144.788184382,3285790234.085619,55195491.299763545,28648005.092509758,262488.8157500305,4387650.879924593,2826924321.39359,25901839.06144214,432964073.6305868,3038363.272033662,47455974.39602579,4701153.631704096,40705120.756475314,13581283.218160637,27123837.53831469,26577327.220091324,12528559.0,14048768.220091324,380400,154251.29151143922,3463272.270644836,0.4714002758916818,1.0,125122393.10482827,0
2067,4985883880.930607,3139949301.747472,1220774410.9260046,1919174890.8214667,1845934579.1831355,1052104166.5650325,7532819.353729582,161137425.0072426,1654009029.7835097,11842317.16472969,253323543.87322742,103665086.8878116,1581872115.132006,160397377.16331795,3066708990.1091404,1919174890.8214667,3066708990.1091404,0.0,3258639839.558694,3203261802.1832,36623232.327780135,3166638569.8554196,55378037.37549406,31563124.996950973,225984.58061188748,4834122.750217278,2729114899.142791,19539823.321803987,417983847.3908252,3109952.6066343477,47456163.45396017,4811921.314899539,40786530.99798826,14570977.6744506,26215553.323537674,27891659.578232907,14068506.0,13823153.578232907,380400,157885.73095528135,3464070.4593721554,0.5043982952040996,1.0,127661149.69170737,0
2068,5025627215.11742,3173613927.9469566,1342149258.1879737,1831464669.7589834,1852013287.1704638,1158270360.3045795,6481346.145674487,177397551.73771986,1580547938.3051922,8844289.415550902,242072442.03824013,106049523.3314011,1581877031.2423356,164086732.59672713,3194162545.3584375,1831464669.7589834,3194162545.3584375,0.0,3117741581.4630756,3062181182.847962,40264477.74563921,3021916705.1023226,55560398.615113914,34748110.80913738,194440.3843702346,5321926.552131596,2607904098.203567,14593077.53565899,399419529.3630962,3181485.699942033,47456310.93727007,4922601.977901814,40868104.05998424,15630232.97069353,25237871.08929072,29236869.028924014,15779319.0,13457550.028924014,380400,161517.3151473629,3464880.9709815383,0.5397061758683867,1.0,130170689.74108991,0
2069,5059661232.67645,3201575302.420124,1474950835.6788034,1726624466.7413206,1858085930.2563262,1274220776.4255052,5573855.781269168,195156203.47202918,1491643460.5048149,6524933.260977313,228456072.97552836,108432003.28672408,1581880866.1455948,167773060.82400727,3333036765.935129,1726624466.7413206,3333036765.935129,0.0,2948921473.1012325,2893178895.193543,44248525.0703641,2848930370.123179,55742577.90768979,38226623.292765155,167215.67343807503,5854686.104160875,2461211709.8329444,10766139.880612565,376952520.4096218,3252960.098601722,47456425.98436784,5033191.824720218,40949840.26810421,16763943.61309058,24185896.655013643,30612976.561792523,17678553.0,12934423.561792523,380400,165145.91953602817,3465708.325833909,0.5774856081791737,1.0,132651013.85767654,0
2070,5087233177.112508,3223080651.0022244,1620146898.1435912,1602933752.8586333,1864152526.1102827,1400810934.962135,4791553.839613709,214544409.3418425,1385928110.3442626,4740646.287664885,212264996.2267057,110812440.38221578,1581883857.5226216,171456228.20544538,3484299424.253874,1602933752.8586333,3484299424.253874,0.0,2749369674.944361,2693445099.1610527,48604406.94430773,2644840692.216745,55924575.783308476,42024328.04886405,143746.61518841126,6436332.280255275,2286781382.068033,7822066.3746470595,350237243.77406436,3324373.2114664735,47456515.725678645,5143686.846163361,41031739.94864041,17977351.093085546,23054388.855554882,32020006.232618313,19785469.0,12234537.232618313,380400,168771.4125742148,3466558.979782194,0.6179096007517159,1.0,135102126.72817916,0
2071,5107571601.293846,3237358573.611993,1778790811.040037,1458567762.5719562,1870213027.6818535,1538968607.3265493,4117939.409299159,235704264.30418855,1261919043.1641154,3376616.088496968,193272103.31934375,113190743.34294812,1581886190.82438,175136093.51452538,3649003838.7218904,1458567762.5719562,3649003838.7218904,0.0,2516106923.4053845,2460000532.5749288,53363724.33120111,2406636808.2437277,56106390.8304556,46169058.21979648,123538.18227897477,7071127.929125656,2082166421.2207904,5571416.546019997,318898970.47691715,3395722.3002884435,47456585.72473139,5254082.805435761,41113803.428537704,19276069.836064503,21837733.592473216,33457986.53782973,22121192.0,11336794.53782973,380400,172393.6552468584,3467442.153663568,0.661163272804336,1.0,137524038.8045673,0
2072,5119876533.067692,3243609199.2448797,1952028346.7481062,1291580852.496773,1876267333.8228114,1689699922.780507,3538559.5754427006,258789864.39215645,1118008388.7430341,2341326.549214639,171231137.20452428,115566815.65627173,1581888010.7459521,178812507.42058745,3828295680.5709176,1291580852.496773,3828295680.5709176,0.0,2245957277.036803,2189669257.0221186,58560850.402443185,2131108406.6196754,56288020.01468434,50690997.68341521,106156.78726328102,7763695.931764693,1844713841.4260063,3863188.8062041537,282531376.38746506,3467004.4696881515,47456640.32237856,5364375.222617623,41196031.03539477,20666115.796672788,20529915.238722,34926952.41285355,24708887.0,10218065.412853546,380400,176012.50056165273,3468371.0182880387,0.7074447019006395,1.0,139916768.67390698,0
2073,5124888992.643811,3242573695.3208942,2142148304.454076,1100425390.866818,1882315297.3229172,1855014828.2424984,3024428.5788191124,284109047.63275856,952924413.8643887,1553654.3357318914,145947322.66669735,117940555.2113382,1581889430.1805055,182485311.93107352,4024463601.7769933,1100425390.866818,4024463601.7769933,0.0,1936435802.9835591,1879966344.0638716,64264449.13362228,1815701894.9302495,56469458.91968752,55650444.84727495,90732.85736457337,8523271.428982757,1572325282.8762412,2563529.6539576207,240813082.4000506,3538216.656340146,47456682.90541516,5474559.357932205,41278423.09746557,22185153.968893945,19093269.128571637,36459016.0517795,27598229.0,8860787.051779501,380400,179627.7930000291,3543534.7872797847,0.7569658310336843,1.0,142330301.46799213,0
2074,5120060405.015105,3231703674.1083717,2349608546.70284,882095127.405532,1888356730.9067338,2035304708.9473379,2582080.2268311363,311721757.5286708,764098500.1809499,969370.148850575,117027257.07573147,120311853.91025569,1581890537.2065964,186154339.7898817,4237965277.609574,882095127.405532,4237965277.609574,0.0,1582595918.5474148,1525945216.6202128,70488256.4010852,1455456960.2191277,56650701.92720201,61059141.26842013,77462.40680493409,9351652.725860123,1260762525.2985673,1599460.7456034487,193094974.17495692,3609355.6173076704,47456716.11619789,5584630.193696451,41360979.9436605,23811007.394760557,17549972.548899956,38022757.92021553,30796664.0,7226093.920215532,380400,183239.36792493195,3544474.821650021,0.8099534392060422,1.0,144713977.76305482,0
2075,5104439612.850689,3210048201.2335453,2575892009.733484,634156191.5000616,1894391411.6171436,2231864059.0013247,2201695.4404914454,341826255.29166764,549460305.887819,542033.1248783856,84153852.48736419,122680597.24842641,1581891400.54068,189819413.82803735,4470283421.350628,634156191.5000616,4470283421.350628,0.0,1180466218.6156204,1123634476.267106,77276760.29200451,1046357715.9751016,56831742.3485143,66955921.77003974,66050.86321474335,10254787.65875003,906609504.7149013,894354.6560493362,138853856.6041509,3680417.917452792,47456742.0162204,5694582.41484112,41443701.903547816,25551188.921835333,15892512.9817125,39618196.35395598,34335117.0,5283079.353955977,380400,186847.05094165754,3545418.741645433,0.8666501799504652,1.0,147067786.54139778,0
2076,5068017287.426783,3170772240.042868,2817436777.4172883,353335462.6255801,1897245047.3839142,2441612032.479861,1874058.0344253485,373950686.90300244,306203185.8046834,235026.0946007349,46897250.72629592,123800746.4501026,1581891719.2729542,191552581.66085735,4714681824.801203,353335462.6255801,4714681824.801203,0.0,724443968.0762432,667526616.6547258,84523103.32251865,583003513.3322071,56917351.421517424,73248360.97439583,56221.74103276045,11218520.607090073,505235256.57772756,387793.0560912126,77380463.69838826,3714022.393503078,47456751.57818863,5746577.44982572,41526589.30735491,27413740.335671227,14112848.9716837,41214061.643995844,38218446.0,2995615.643995844,380400,188553.07927573897,3546367.3111997023,0.9273156925469979,1.0,149391717.18573746,0
2077,5006149978.641639,3107515654.7828965,3069051449.91063,38464204.87226618,1898634323.8587415,2660013856.7712946,1637074.2694999601,407400518.86983585,33337765.632080674,20517.336095814106,5105921.90408969,124346098.12731957,1581891840.4209146,192396385.31050736,4967685773.769372,38464204.87226618,4967685773.769372,0.0,212496511.25232035,155537481.5365581,92071543.49731891,63465938.0392392,56959029.71576224,79800415.70313883,49112.2280849988,12222015.566095075,55007313.29293311,33853.60455809327,8424771.141747989,3730382.943819587,47456755.21262744,5771891.55931522,41609642.485969625,29198861.730431583,12410780.755538058,41609642.485969625,41286244.0,323398.4859696254,380400,189383.6698898989,3169542.645628445,0.9922277910252878,1.0,151444650.95781472,0
2078,5047761316.515736,3148441363.6834326,3148441363.6834326,0.0,1899319952.8323033,2729137716.9761004,1316304.598949036,417987342.10838324,0.0,0.0,0.0,124615242.58324164,1581891887.0991237,192812823.14993796,5047761316.515736,0.0,5047761316.515736,0.0,151432839.49547207,94453240.91050297,94453240.91050297,0.0,56979598.584969096,81874131.509283,39489.137968471085,12539620.263251496,0.0,0.0,0.0,3738457.277497249,47456756.61297371,5784384.6944981385,41692861.77094156,31112765.78217837,10580095.988763208,41692861.77094156,41692861.77094156,0.0,380400,189793.5867715758,3546491.5556167737,1.0,1.0,153707668.3792464,0
2079,5098096101.904161,3198435543.5300055,3198435482.95689,60.57311500652524,1899660558.3741555,2772723481.018492,1049182.2414274337,424662819.6969706,52.510828869919045,0.019869788498605295,8.042416348107592,124748949.68346716,1581891905.2030385,193019703.4876499,5098096041.331046,60.57311500652524,5098096041.331046,0.0,152942981.18557113,95953164.43434645,95953064.4887067,99.94563976076664,56989816.75122467,83181704.43055476,31475.467242823008,12739884.590909118,86.64286763536641,0.03278515102269874,13.269986974377526,3742468.490504015,47456757.15609115,5790591.104629496,41776247.49448344,32912950.730918206,8863296.76356525,41776247.49448344,41776247.0,0.49448344111442566,380400,189997.22759113027,3547456.1829140335,1.0,1.0,155940792.2040189,0
2080,5142888901.33841,3243058587.629406,3243058587.629406,0.0,1899830313.7090044,2811605314.951207,835416.5897919752,430617856.08840716,0.0,0.0,0.0,124815589.1104331,1581891912.2473502,193122812.35122097,5142888901.33841,0.0,5142888901.33841,0.0,154286667.0401523,97291757.62888217,97291757.62888217,0.0,56994909.41127013,84348159.44853622,25062.497693759255,12918535.682652215,0.0,0.0,0.0,3744467.673312993,47456757.3674205,5793684.370536629,41859799.98947241,34591366.53820112,7268433.4512713,41859799.98947241,41859799.98947241,0.0,380400,190098.72188349837,3548433.4659705088,1.0,1.0,158144016.2192983,0
2081,5182212697.399111,3282297642.477838,3282297642.477838,0.0,1899915054.9212735,2845781071.0117464,664449.1288865274,435852122.33720505,0.0,0.0,0.0,124848855.55958173,1581891914.992734,193174284.3689578,5182212697.399111,0.0,5182212697.399111,0.0,155466380.92197335,98468929.27433513,98468929.27433513,0.0,56997451.6476382,85373432.1303524,19933.47386659582,13075563.67011615,0.0,0.0,0.0,3745465.6667874516,47456757.449782014,5795228.531068733,41943519.58945135,36139397.78369815,5804121.805753212,41943519.58945135,41943519.58945135,0.0,380400,190149.38790614688,3549427.925812848,1.0,1.0,160317336.61224264,0
2082,5216099191.668839,3316141800.278595,3316141800.278595,0.0,1899957391.3902452,2875248707.876204,527786.6026683744,440365305.79972273,0.0,0.0,0.0,124865475.50116982,1581891916.063551,193199999.8255244,5216099191.668839,0.0,5216099191.668839,0.0,156482975.7500652,99484254.00835785,99484254.00835785,0.0,56998721.741707355,86257461.23628612,15833.598080051232,13210959.173991682,0.0,0.0,0.0,3745964.265035094,47456757.481906526,5795999.9947657315,42027406.62863026,37547823.72747976,4479582.90115051,42027406.62863026,42027406.62863026,0.0,380400,190174.70068699575,3550446.018961102,1.0,1.0,162460752.96037796,0
2083,5244560363.293218,3344581812.23438,3344581756.081346,56.153034005841306,1899978551.0588374,2900006076.002129,418602.8213575565,444157077.2578594,48.68893980743621,0.007028029265510433,7.45706616913958,124873782.15534149,1581891916.4813826,193212852.42211345,5244560307.140183,56.153034005841306,5244560307.140183,0.0,157336901.86671162,100337545.33494648,100337452.68244037,92.65250610963815,56999356.53176512,87000182.28006387,12558.084640726694,13324712.317735782,80.33675068226975,0.011596248288092213,12.304159179080306,3746213.4646602445,47456757.49444148,5796385.572663403,42111461.44188752,38806775.291824676,3304686.1500628614,42111461.44188752,42111461.0,0.4418875202536583,380400,190187.35202608263,3551496.9669208303,1.0,1.0,164574269.62208736,0
2084,5267598744.576989,3367609615.8404684,3367609569.2610197,46.579448924500866,1899989128.7365198,2920051043.2241163,331415.8819681079,447227110.15493554,40.38899570375073,0.004584013921272168,6.18586920682886,124877934.65378648,1581891916.6444526,193219277.43828082,5267598697.99754,46.579448924500866,5267598697.99754,0.0,158028037.7960169,101028363.9339213,101028287.07783058,76.85609072542643,56999673.862095594,87601531.29672348,9942.476459043237,13416813.304648066,66.6418429111887,0.007563622970099077,10.206684191267618,3746338.0396135943,47456757.499333575,5796578.323148425,42195684.3647713,39905688.5318829,2289995.8328884216,42195684.3647713,42195684.0,0.3647712990641594,380400,190193.6764335756,3552593.9411718175,1.0,1.0,166657897.68823537,0
2085,5285444303.051325,3385449886.0213795,3385449886.0213795,0.0,1899994417.0299463,2935583525.8968964,260336.98602340533,449606023.1384597,0.0,0.0,0.0,124880010.69591302,1581891916.708101,193222489.6259322,5285444303.051325,0.0,5285444303.051325,0.0,158563329.09153977,101563496.58064137,101563496.58064137,0.0,56999832.51089839,88067505.7769069,7810.109580702159,13488180.69415379,0.0,0.0,0.0,3746400.3208773904,47456757.50124303,5796674.6887779655,42280075.73350083,40851279.9328422,1428795.8006586488,42280075.73350083,42280075.73350083,0.0,380400,190196.8383219074,3627926.1560093164,1.0,1.0,168753760.20531875,0
2086,5297744934.42705,3397747873.389232,3397747873.389232,0.0,1899997061.037818,2946297321.951356,203632.30914109686,451246919.1287349,0.0,0.0,0.0,124881048.66521034,1581891916.7329454,193224095.63966224,5297744934.42705,0.0,5297744934.42705,0.0,158932348.0328115,101932436.20167696,101932436.20167696,0.0,56999911.831134535,88388919.65854068,6108.969274232905,13537407.573862046,0.0,0.0,0.0,3746431.4599563098,47456757.50198836,5796722.869189867,42364635.884967834,41609455.33398457,755180.5509832855,42364635.884967834,42364635.884967834,0.0,380400,190198.41918723183,3629034.9731170237,1.0,1.0,170819053.30999973,0
2087,5304496135.224529,3404497752.2184625,3404497732.1055245,20.112937781633445,1899998383.0060668,2952189905.6947494,158415.11327502373,452149411.2975,17.440814053966996,0.0009358776441306234,2.671187850022316,124881567.63691853,1581891916.7426434,193224898.6265049,5304496115.111591,20.112937781633445,5304496115.111591,0.0,159134916.63969508,102134965.14951307,102134931.96316573,33.18634733969518,56999951.490182005,88565697.17084248,4752.453398250712,13564482.338925,28.777343189045542,0.0015441981128155285,4.407459952536821,3746447.0291075557,47456757.5022793,5796746.958795147,42449365.156737775,42166965.55695318,282399.599784619,42449365.156737775,42449365.0,0.1567377746105194,380400,190199.20960018522,3630148.013415374,1.0,1.0,172853762.88967466,0
2088,5311270156.470825,3411271112.489938,3411271112.489938,0.0,1899999043.9808874,2958094296.4284496,123104.26856175876,453053711.79292643,0.0,0.0,0.0,124881827.11953762,1581891916.746429,193225300.11492082,5311270156.470825,0.0,5311270156.470825,0.0,159338104.69412476,102338133.37469813,102338133.37469813,0.0,56999971.31942662,88742828.89285348,3693.1280568527627,13591611.353787793,0.0,0.0,0.0,3746454.8135861284,47456757.502392866,5796759.003447625,42534263.88705125,42509629.539255165,24634.347796103306,42534263.88705125,42534263.88705125,0.0,380400,190199.6048017349,3631266.041513175,1.0,1.0,174889163.64114797,0
2089,5318068168.525288,3418068794.059466,3418068740.829102,53.230363624201665,1899999374.4658222,2964010456.1717997,98469.85930234856,453959814.798,46.15921045803486,0.0015334935643852988,7.069619672602417,124881956.86003843,1581891916.7479062,193225500.8578775,5318068115.294924,53.230363624201665,5318068115.294924,0.0,159542131.2889477,102542150.05497304,102542062.22487305,87.83009997993274,56999981.233974665,88920313.68515399,2954.0957790704565,13618794.443939999,76.16269725575752,0.002530264381235743,11.664872459793987,3746458.7058011526,47456757.50243718,5796765.0257363245,42619332.41482536,42619332.414825365,1.6847479855641723e-08,42619332.41482536,42619332.0,0.41482535749673843,380400,190199.80240127802,3254611.1734025553,1.0,1.0,176717480.62401772,0
2090,5324882735.402502,3424883195.6948886,3424883185.473628,10.221260576389321,1899999539.707613,2969938500.4516497,76947.01547798167,454867738.0065,8.863518451584577,0.0002296415536482446,1.3575124832510952,124882021.73008665,1581891916.7484834,193225601.22904298,5324882725.181241,10.221260576389321,5324882725.181241,0.0,159746498.6205172,102746512.42928879,102746495.56420884,16.86507995104238,56999986.19122839,89098155.01354949,2308.41046433945,13646032.140194999,14.624805445114552,0.00037890856351960355,2.239895597364307,3746460.6519025997,47456757.502454504,5796768.036871289,42704571.07965501,42704571.079655014,1.6847479855641723e-08,42704571.07965501,42704571.0,0.0796550065279007,380400,190199.90120074165,3631730.2204464227,1.0,1.0,178753289.6444366,0
2091,5331715629.738479,3431716007.4101624,3431715978.947285,28.46287729939141,1899999622.3283165,2975878367.5769997,60139.40028545589,455777471.9700001,24.682130267738707,0.0004988001284736299,3.780248231524229,124882054.16506024,1581891916.7487087,193225651.4145475,5331715601.275601,28.46287729939141,5331715601.275601,0.0,159951515.0020156,102951526.33216609,102951479.36841854,46.96374754399582,56999988.66984949,89276351.02730998,1804.1820085636766,13673324.159100002,40.725514941768864,0.0008230202119814894,6.237409582014977,3746461.624951807,47456757.50246126,5796769.542436425,42789980.22181431,42789980.22181432,1.6847479855641723e-08,42789980.22181431,42789980.0,0.22181431204080582,380400,190199.9506003965,3632865.325073339,1.0,1.0,180789799.6871986,0
2092,5338565855.415166,3438566191.776554,3438566168.3895802,23.38697369681807,1899999663.638611,2981830127.0940013,47013.95557868243,456689027.34,20.280541172016264,0.0003197594836504096,3.1061127653181555,124882070.38253438,1581891916.7487967,193225676.5072802,5338565832.028192,23.38697369681807,5338565832.028192,0.0,160157013.54935232,103157023.640194,103156985.0516874,38.58850659974981,56999989.90915833,89454903.81282003,1410.4186673604727,13700670.820199998,33.462892933826836,0.0005276031480231758,5.125086062774956,3746462.1114760316,47456757.5024639,5796770.295218406,42875560.18225794,42875560.18225795,1.6847479855641723e-08,42875560.18225794,42875560.0,0.18225794285535812,380400,190199.97530020468,3634013.4264141396,1.0,1.0,182827018.05392602,0
