Year,ATS Total Power (kWh),CAV Total Power (kWh),ECAV Power (kWh),ICECAV Power (kWh),STI Power (kWh),ECAV Sensing Power (kWh),ECAV Computing Power (kWh),ECAV Communication Power (kWh),ICECAV Sensing Power (kWh),ICECAV Computing Power (kWh),ICECAV Communication Power (kWh),STI Sensing Power (kWh),STI Computing Power (kWh),STI Communication Power (kWh),Electricity Consumption (kWh),Gasoline Consumption (kWh),Clean Electricity (kWh),Fossil Electricity (kWh),ATS Emissions (kg CO2),CAV Emissions (kg CO2),ECAV Emissions (kg CO2),ICECAV Emissions (kg CO2),STI Emissions (kg CO2),ECAV Sensing Emissions (kg CO2),ECAV Computing Emissions (kg CO2),ECAV Communication Emissions (kg CO2),ICECAV Sensing Emissions (kg CO2),ICECAV Computing Emissions (kg CO2),ICECAV Communication Emissions (kg CO2),STI Sensing Emissions (kg CO2),STI Computing Emissions (kg CO2),STI Communication Emissions (kg CO2),Total Vehicles,Total EV,Total ICEV,Total CAV,Total ECAV,Total ICECAV,Total Infra,Total STI,Incremented Car Number,EV Fraction,Clean Energy Fraction,Cumulative New Cars,shock_active
2060,1470564378.949567,1087965627.1026495,31941372.745779563,1056024254.35687,382598751.84691757,29171267.464508682,597639.6806673304,2172465.6006035507,964440890.4411588,19758762.504475825,71824601.4112354,40733669.549986236,301581571.0155562,40283511.281375095,414540124.59269714,1056024254.35687,414540124.59269714,0.0,1754876223.4266162,1743398260.8712087,958241.1823733868,1742440019.6888354,11477962.555407526,875138.0239352605,17929.19042001991,65173.96801810652,1591327469.227912,32601958.13238511,118510592.32853842,1222010.086499587,9047447.130466687,1208505.3384412527,11159493.30544254,364872.7876267561,10794620.517815776,5393302.896146826,248960,5144342.896146826,171000,59513.25603003043,930757.7287365608,0.04616101699217418,1.0,30301871.60842855,0
2061,1505096862.8828511,1120256113.8644583,35235168.03937722,1085020945.825081,384840749.0183928,32311421.09566445,517425.3492756924,2406321.5944370753,994987980.1620489,15933437.332768513,74099528.33026369,41856474.87462892,301590365.94844204,41393908.19532184,420075917.0577701,1085020945.825081,420075917.0577701,0.0,1802886838.1231167,1791341615.652565,1057055.0411813166,1790284560.6113837,11545222.470551783,969342.6328699334,15522.760478270771,72189.64783311226,1641730167.2673807,26290171.599068046,122264221.74493508,1255694.2462388675,9047710.978453262,1241817.2458596553,11181812.292053426,391492.96764489013,10790319.324408527,5703962.439762129,281732,5422230.439762129,171000,61153.71222991542,951538.9559875,0.04939228818162638,1.0,31048417.324855007,0
2062,1540248390.5904849,1153168943.326838,38860593.1919724,1114308350.1348658,387079447.26364696,35750656.667551145,447485.47035797406,2662451.0540632736,1025132453.6056312,12831425.23637349,76344471.2928609,42978593.365079634,301597228.03310925,42503625.8654581,425940040.45561934,1114308350.1348658,425940040.45561934,0.0,1851386978.936197,1839774595.5182877,1165817.795759172,1838608777.7225285,11612383.417909408,1072519.7000265343,13424.564110739222,79873.5316218982,1691468548.4492915,21171851.640016258,125968377.63322046,1289357.800952389,9047916.840993278,1275108.775963743,11204175.91663753,419982.70105814474,10784193.21557938,6023075.317489672,318318,5704757.317489672,171000,62793.16494203296,951712.2936044205,0.05284974835434023,1.0,31786908.553307638,0
2063,1575868750.4452891,1186553534.775682,42845245.93305889,1143708288.8426232,389315215.6696073,39515779.51570345,386616.16981835256,2942850.247537095,1054831722.585959,10320307.618555618,78556258.6381085,44099997.08867015,301602581.9131304,43612636.66780674,432160461.6026662,1143708288.8426232,432160461.6026662,0.0,1900083490.4384081,1888404033.96832,1285357.3779917667,1887118676.5903282,11679456.470088217,1185473.3854711035,11598.485094550577,88285.50742611285,1740472342.266832,17028507.57061677,129617826.75287902,1322999.9126601045,9048077.457393913,1308379.100034202,11226584.268470807,450473.31343097775,10776110.955039822,6350644.858639202,359124,5991520.858639202,171000,64431.57335581886,951886.4177701287,0.05654923073914405,1.0,32517343.6432318,0
2064,1611829544.9836369,1220281217.8573935,47219142.54654972,1173062075.3108437,391548327.1262435,43635737.52877398,333730.0129593752,3249675.004816369,1084039778.4174314,8290832.922467904,80731463.9709444,45220656.640827954,301606758.96266276,44720911.52275275,438767469.6727932,1173062075.3108437,438767469.6727932,0.0,1948715448.3530757,1936968998.5392885,1416574.2763964916,1935552424.262892,11746449.813787304,1309072.1258632194,10011.900388781256,97490.25014449107,1788665634.3887615,13679874.32207204,133206915.55205826,1356619.6992248385,9048202.768879883,1341627.3456825824,11249037.437007748,483105.36338295013,10765932.07362479,6686674.480431378,404595,6282079.480431378,171000,66068.89451020745,952061.5185749605,0.06050767689088414,1.0,33239721.068784878,0
2065,1648020220.4515843,1254241241.830419,52015068.910995826,1202226172.9194233,393778978.62116504,48141951.355210975,287852.2466113305,3585265.309173526,1112706666.4793594,6653139.408542455,82866367.03152145,46340541.05109752,301610017.7679645,45828419.802103065,445794047.5321609,1202226172.9194233,445794047.5321609,0.0,1997047006.7430131,1985233637.3843782,1560452.0673298747,1983673185.3170483,11813369.35863495,1444258.5406563291,8635.567398339914,107557.95927520577,1835965999.690943,10977680.024095051,136729505.6020104,1390216.2315329255,9048300.533038935,1374852.5940630918,11271535.511881765,518029.2956712563,10753506.216210501,7031167.724072503,455220,6575947.724072503,171000,67705.0831563255,952237.8672825117,0.06474321427324603,1.0,33954039.48253526,0
2066,1684344655.3835378,1288337348.3599982,57268888.69961035,1231068459.660388,396007307.02353966,53068607.98912161,248113.5491355654,3952167.161353175,1140778020.6137195,5333520.026158126,84956919.02051042,47459617.68221145,301612560.11205506,46935129.22927317,453276195.72315,1231068459.660388,453276195.72315,0.0,2044861244.3113346,2032981025.1006284,1718066.6609883106,2031262958.43964,11880219.21070619,1592058.2396736483,7443.406474066962,118565.01484059525,1882283734.012637,8800308.043160908,140178916.3838422,1423788.5304663435,9048376.803361652,1408053.876878195,11294078.582905527,555406.1425196783,10738672.44038584,7384128.307302387,511537,6872591.307302387,171000,69340.09161003183,952415.8511176631,0.06927523927237325,1.0,34660297.79115938,0
2067,1720718383.50635,1322484982.16299,63019596.79115413,1259465385.371836,398233401.3433599,58452719.06692178,213740.80314624019,4353136.921086113,1168194975.756906,4271673.522386801,86998736.09254307,48577852.121636584,301614543.4496917,48041005.77203163,461252998.13451403,1259465385.371836,461252998.13451403,0.0,2091955475.8075647,2080008473.767264,1890587.903734624,2078117885.8635292,11947002.040300796,1753581.5720076533,6412.224094387206,130594.10763258339,1927521709.998895,7048261.311938222,143547914.55269605,1457335.5636490975,9048436.30349075,1441230.1731609488,11316666.74007134,595408.2778333032,10721258.462238029,7745560.20091365,574136,7171424.20091365,171000,70973.86959346244,952596.022963589,0.07412450602143938,1.0,35358495.26212593,0
2068,1757066117.5024652,1356608805.2671633,69309583.33511823,1287299221.932045,400457312.235302,64334373.877912425,184049.30771360444,4791160.149492202,1194893771.559573,3418380.535795358,88987069.83667672,49695208.06496865,301616090.6431498,49146013.5271835,469766895.57042015,1287299221.932045,469766895.57042015,0.0,2138136723.0549867,2126123003.6879277,2079287.5000535469,2124043716.187874,12013719.36705906,1930031.2163373725,5521.479231408133,143734.80448476606,1971574723.0732954,5640327.8840623405,146828665.23051658,1490856.2419490595,9048482.719294494,1474380.405815505,11339300.073551482,638220.2299247535,10701079.84362672,8115467.740142322,643664,7471803.740142322,171000,72606.3640646663,952779.1723576412,0.07931322144294015,1.0,36048631.67402123,0
2069,1793319537.4369986,1390640478.0898173,76185080.84033051,1314455397.2494867,402679059.3471815,70757162.59278771,158435.11945573564,5269483.128087065,1220805087.2725937,2733552.2333949325,90916757.74349818,50811647.19049309,301617297.560171,50250114.596517384,478864140.187512,1314455397.2494867,478864140.187512,0.0,2183217329.6672783,2171136957.8868628,2285552.4252099153,2168851405.4616528,12080371.780415444,2122714.8777836314,4753.053583672069,158084.49384261196,2014328393.9997795,4510361.185101639,150012650.276772,1524349.4157147927,9048518.92680513,1507503.4378955215,11361978.673698585,684039.559782483,10677939.113916095,8493855.7867694,720832,7773023.786769399,171000,74237.51903433443,952966.4269139711,0.08486514694394597,1.0,36730707.52832422,0
2070,1829415495.275973,1424516858.2950878,83696460.19774292,1340820398.0973449,404898636.9808851,77768459.43391797,136366.8165625652,5791633.947262395,1245853605.890194,2184601.4615038293,92782190.7456473,51927129.0241677,301618239.0034373,51353268.953280106,488595097.17862797,1340820398.0973449,488595097.17862797,0.0,2227011509.775978,2214864550.6665516,2510893.8059322876,2212353656.860619,12146959.109426552,2333053.783017539,4091.0044968769557,173749.01841787185,2055658449.7188199,3604592.411481318,153090614.73031804,1557813.870725031,9048547.170103118,1540598.0685984031,11384702.63104598,733077.8139487745,10651624.817097198,8880729.964944866,806421,8074308.964944866,171000,75867.27536853506,953159.3972129487,0.0908057072300222,1.0,37404724.34768836,0
2071,1865294702.4997697,1458178684.0692816,91898190.80146459,1366280493.267817,407116018.4304881,85419393.07594603,117377.4235827198,6361420.301935839,1269958086.1017466,1745088.5898022281,94577318.57626829,53041610.79421568,301618973.33789563,52455434.29837678,499014209.23195267,1366280493.267817,499014209.23195267,0.0,2269333240.1688566,2257119759.615942,2756945.7240439374,2254362813.891898,12213480.552914644,2562581.792278381,3521.3227074815936,190842.60905807515,2095430842.0678818,2879396.1731736762,156052575.65084267,1591248.3238264704,9048569.200136868,1573663.0289513033,11407472.036308074,785561.5640709522,10621910.472237116,9276097.004155768,901285,8374812.004155768,171000,77495.57057626915,953360.383786181,0.09716210673612376,1.0,38070685.095978715,0
2072,1900900117.2416887,1491568957.9599822,100849707.44587941,1390719250.5141027,409331159.2817067,93765659.03797528,101058.41524241076,6982989.992661729,1293030097.5958052,1393597.334721974,96295555.58357538,54155047.27444421,301619546.10184157,53556565.90542089,510180866.7275861,1390719250.5141027,510180866.7275861,0.0,2309992189.3500967,2297712254.5716457,3025491.223376382,2294686763.3482695,12279934.7784512,2812969.7711392585,3031.7524572723228,209489.6997798519,2133499661.0330784,2299435.602291257,158887666.7128994,1624651.4182333262,9048586.383055247,1606696.9771626268,11430286.98038069,841733.549642412,10588553.43073827,9679965.23786591,1006363,8673602.23786591,171000,79122.33858055367,953572.6728091761,0.10396345420765242,1.0,38728594.769635975,0
2073,1936925651.3670218,1525381651.473116,110669610.30932298,1414712041.1637928,411543999.8939057,102918404.6382543,86585.2010245872,7664620.470044092,1315626809.3124418,1106836.159752449,97978395.6915986,55267390.6153232,301619992.82490265,54656616.453679845,522213610.2032287,1414712041.1637928,522213610.2032287,0.0,2349941276.226355,2337594956.229538,3320088.3092796896,2334274867.920258,12346319.99681717,3087552.139147629,2597.556030737616,229938.61410132275,2170784235.365529,1826279.663591541,161664352.89113766,1658021.718459696,9048599.784747079,1639698.4936103954,11453147.554341452,903127.9400877891,10550019.614253655,10101251.212325357,1123672,8977579.212325357,171000,80747.50947162192,974399.5299482625,0.11124089600218809,1.0,39392334.755968936,0
2074,1972561905.96866,1558807438.7319376,121381270.23654655,1437426168.4953911,413754467.23672247,112899203.93774773,74147.88425992877,8407918.414538896,1336979501.2538474,878077.0621866377,99568590.17935699,56378590.16177134,301620341.2270765,55755535.84787465,535135737.473269,1437426168.4953911,535135737.473269,0.0,2387807250.141593,2375394616.124491,3641438.1070963964,2371753178.017395,12412634.017101673,3386976.118132432,2224.436527797863,252237.55243616685,2206016177.068848,1448827.152607952,164288173.79593903,1691357.7048531403,9048610.236812294,1672666.0754362394,11476053.849450136,968836.8510887156,10507216.99836141,10531230.737531604,1253509,9277721.737531604,171000,82371.00924070284,974618.5887131039,0.11902775872234127,1.0,40047840.46695449,0
2075,2007751344.812018,1591788868.5970802,133061057.43919921,1458727811.157881,415962476.2149375,123779392.28481233,63468.786007168186,9218196.368379718,1356974350.339746,695798.4933449778,101057662.32478996,57488592.25650068,301620612.934739,56853271.023697875,549023533.6541368,1458727811.157881,549023533.6541368,0.0,2423371594.4201274,2410892720.1336794,3991831.723175976,2406900888.4105034,12478874.286448125,3713381.76854437,1904.0635802150455,276545.89105139155,2239007678.0605807,1148067.5140192134,166745142.8359034,1724657.7676950204,9048618.388042169,1705598.1307109362,11499005.957149034,1039163.5503517395,10459842.406797286,10969908.073992666,1397124,9572784.073992666,171000,83992.75949270093,974838.5254690275,0.12735970183290515,1.0,40695109.45127399,0
2076,2038320434.1385553,1621313846.1735003,145527085.92260686,1475786760.2508934,417006587.9650551,135389932.70308354,54287.54276336455,10082865.676759947,1372986127.549684,550528.6960761015,102250104.00513306,58013498.41253453,301620713.2458502,57372376.30667034,562533673.8876619,1475786760.2508934,562533673.8876619,0.0,2451924164.630604,2439413966.991652,4365812.577678205,2435048154.413974,12510197.638951654,4061697.981092506,1628.6262829009365,302485.9703027984,2265427110.4569783,908372.3485255674,168712671.60846955,1740404.9523760357,9048621.397375505,1721171.2892001101,11522003.969063332,1114432.6410530768,10407571.328010248,11408684.862712832,1554717,9853967.862712832,171000,84759.66497410978,975059.5304892585,0.13627488096120852,1.0,41334139.359971076,0
2077,2064867999.3268087,1647353089.7051303,158813559.42003116,1488539530.2850993,417514909.6216781,147762848.55267704,46399.65878425336,11004311.20856989,1384962606.3506496,434898.1695538391,103142025.76489595,58269052.272811554,301620751.37341857,57625105.97544804,576328469.0417093,1488539530.2850993,576328469.0417093,0.0,2473380079.041665,2460854631.7530146,4764406.782600935,2456090224.9704137,12525447.288650343,4432885.456580311,1391.9897635276009,330129.3362570967,2285188300.478572,717581.9797638344,170184342.51207832,1748071.5681843467,9048622.541202556,1728753.1792634411,11545047.97700146,1194991.5717232754,10350056.405278176,11545047.97700146,1683431,9861616.97700146,171000,85133.03772653184,975281.8752206396,0.1458141226284931,1.0,41964927.991550595,0
2078,2087644706.862233,1669878932.1362617,172954457.40629256,1496924474.7299693,417765774.7259713,160929929.61262855,39627.356398252814,11984900.437265748,1392851933.1988626,342975.6049712177,103729565.9261355,58395174.38365578,301620766.06393886,57749834.27837664,590720232.1322639,1496924474.7299693,590720232.1322639,0.0,2487646990.2684174,2475114017.026638,5188633.722188776,2469925383.304449,12532973.241779137,4827897.888378857,1188.8206919475845,359547.0131179724,2298205689.778123,565909.7482025091,171153783.77812356,1751855.2315096734,9048622.981918165,1732495.028351299,11568138.072955463,1281212.2576068097,10286925.815348646,11568138.072955463,1804874,9763264.072955463,171000,85317.30635630773,975505.9470716659,0.15602111121248763,1.0,42587473.355392374,0
2079,2106755715.2283752,1688865315.9219308,187983076.80218703,1500882239.1197438,417890399.30644435,174922308.62115762,33816.27638672255,13026951.904642696,1396603304.4111953,269993.7115903498,104008940.99695823,58457830.03694624,301620771.7615855,57811797.507912636,605873476.1086314,1500882239.1197438,605873476.1086314,0.0,2494631898.8308363,2482095186.851643,5639492.30406561,2476455694.5475774,12536711.97919333,5247669.258634728,1014.4882916016765,390808.55713928083,2304395452.278472,445489.62412407715,171614752.64498106,1753734.9011083872,9048623.152847564,1734353.925237379,11591274.349101372,1373492.8241483339,10217781.52495303,11591274.349101372,1935077,9656197.349101372,171000,85408.84836509799,975732.299109498,0.16694258899736178,1.0,43201773.76089061,0
2080,2122240045.05469,1704287533.6588163,203932081.14829078,1500355452.5105255,417952511.3958735,189770509.67257333,28832.650630110762,14132738.825087339,1396166887.0819209,212125.64663507498,103976439.78196959,58489057.524674326,301620773.97856444,57842679.89263468,621884592.5441642,1500355452.5105255,621884592.5441642,0.0,2494243034.4186916,2481704459.0768156,6117962.434448724,2475586496.642367,12538575.341876205,5693115.2901772,864.9795189033229,423982.16475262016,2303675363.685169,350007.3169478737,171561125.64024982,1754671.7257402297,9048623.219356934,1735280.3967790403,11614456.897799578,1472259.485493572,10142197.412305998,11614456.897799578,2074674,9539782.897799578,171000,85454.47277097324,975961.7210558467,0.17862857022717712,1.0,43807827.94271779,0
2081,2134106181.8937888,1716122664.3415654,220832457.7957981,1495290206.5457673,417983517.5522235,205503480.20651272,24560.59416729969,15304416.995118078,1391495364.5447192,166303.52391072793,103628538.4771373,58504646.30866968,301620774.84258884,57858096.40096496,638815975.3480215,1495290206.5457673,638815975.3480215,0.0,2486393320.0609565,2473853814.53439,6624973.733873943,2467228840.800516,12539505.526566705,6165104.406195382,736.8178250189907,459132.5098535423,2295967351.4987864,274400.8144527011,170987088.48727652,1755139.3892600902,9048623.245277666,1735742.8920289488,11637685.811595174,1577968.5740723894,10059717.237522777,11637685.811595174,2224341,9413344.811595174,171000,85477.24850670641,976195.3407095671,0.19113257014307952,1.0,44405635.23680028,0
2082,2142348368.4990199,1724349360.3437543,238713609.91447744,1485635750.429277,417999008.1552657,222148678.67349562,20899.91889851955,16544031.322083293,1382543789.8836586,130070.78527209697,102961889.76034606,58512434.47620974,301620775.1795954,57865798.49946055,656712618.0697432,1485635750.429277,656712618.0697432,0.0,2471000366.750399,2458460396.505741,7161408.297434323,2451298988.208307,12539970.244657971,6664460.360204868,626.9975669555865,496320.9396624988,2281197253.308037,214616.79569896,169887118.10457098,1755373.034286292,9048623.255387861,1735973.9549838165,11660961.183218366,1691108.7419363712,9969852.441281987,11660961.183218366,2384805,9276156.183218366,171000,85488.62728043184,976434.7688361406,0.2045118500530951,1.0,44995195.82746096,0
2083,2146954926.9301672,1728948176.601572,257602583.745782,1471345592.8557901,418006750.32859516,239731357.273052,17764.065059534427,17853462.40767044,1369270722.6148603,101462.7976804114,101973407.44324943,58516327.00579796,301620775.31109494,57869648.01170222,675609334.0743771,1471345592.8557901,675609334.0743771,0.0,2447988508.234285,2435448305.724427,7728077.5123734595,2427720228.212054,12540202.509857854,7191940.71819156,532.9219517860328,535603.8722301131,2259296692.3145194,167413.6161726788,168256122.28136155,1755489.8101739387,9048623.259332849,1736089.4403510664,11684283.105584802,1812203.361288519,9872079.744296275,11684283.105584802,2556845,9127438.105584802,171000,85494.31439658288,976682.3061526176,0.2188276795568118,1.0,45576511.09440268,0
2084,2147912481.7281404,1729901861.0996263,277523385.41907215,1452378475.6805542,418010620.6285142,258273927.77943757,15078.320455287414,19234379.319179315,1351639224.816657,78910.20803743869,100660340.6558596,58518272.88228783,301620775.36241627,57871572.38381007,695534006.0475863,1452378475.6805542,695534006.0475863,0.0,2417290505.054342,2404750186.4354863,8325701.562572164,2396424484.8729143,12540318.618855424,7748217.833383127,452.3496136586224,577031.3795753794,2230204720.947484,130201.84326177383,166089562.08216834,1755548.1864686348,9048623.260872487,1736147.171514302,11707651.671795974,1941813.1616913055,9765838.51010466,11707651.671795974,2741295,8966356.671795974,171000,85497.15738733287,976941.2390203476,0.23414561712578863,1.0,46149584.099712886,0
2085,2145326669.2979786,1727314113.7181535,298517206.9667453,1428796906.751408,418012555.5798249,277814854.6432501,12705.712032812977,20689646.61146244,1329708960.4891245,60813.51971305178,99027132.74257049,58519245.72348683,301620775.3824476,57872534.47389051,716529762.5465703,1428796906.751408,716529762.5465703,0.0,2379010789.0162206,2366470412.348826,8955516.209002359,2357514896.1398234,12540376.667394748,8334445.639297503,381.1713609843893,620689.3983438732,2194019784.8070555,100342.30752653543,163394769.0252413,1755577.371704605,9048623.261473428,1736176.0342167153,11731066.975139562,2083408.432728423,9647658.542411132,11731066.975139562,2939052,8792014.975139562,171000,85498.57874092051,997814.833291851,0.2505358103245938,1.0,46726112.95854529,0
2086,2139006766.5990984,1720993243.594062,320571521.08818746,1400421722.5058746,418013523.00503623,298342457.6958001,10668.962587326962,22218394.429800004,1303313710.1035638,46607.530554109835,97061404.87175672,58519732.11982861,301620775.39026654,57873015.49494111,738585044.0932237,1400421722.5058746,738585044.0932237,0.0,2332853393.45749,2320312987.7673388,9617145.632645624,2310695842.134693,12540405.690151086,8950273.730874004,320.06887761980886,666551.8328940001,2150467621.6708803,76902.42541428123,160151318.03839856,1755591.9635948583,9048623.261707995,1736190.4648482332,11754529.109089842,2234960.576510126,9519568.532579709,11754529.109089842,3151076,8603453.109089842,171000,85499.28938227298,998080.7226633839,0.2680733170473154,1.0,47294214.15600243,0
2087,2128945801.0639493,1710931794.3592255,343694967.8501674,1367236826.5090582,418014006.70472366,319864823.64270014,8919.193767274592,23821225.01370001,1272439247.8733578,35481.02626484804,94762097.60943562,58519975.311935544,301620775.39331865,57873255.99946947,761708974.5548911,1367236826.5090582,761708974.5548911,0.0,2278792032.9765925,2266251612.7754507,10310849.035505021,2255940763.739946,12540420.20114171,9595944.709281003,267.57581301823774,714636.7504110002,2099524758.9910402,58543.69333699927,156357461.05556875,1755599.2593580664,9048623.261799559,1736197.6799840839,11778038.167308023,2397169.905279128,9380868.262028888,11778038.167308023,3378394,8399644.167308023,171000,85499.64469408958,998347.5836872086,0.2868384492406275,1.0,47853884.40322858,0
2088,2117894096.2389357,1699879847.6877182,368487084.5459841,1331392763.1417341,418014248.55121756,342939934.2096001,7457.518784000678,25539692.8176,1239087516.8977208,26945.005554931493,92278301.23845829,58520096.90647307,301620775.39451,57873376.25023446,786501333.0972017,1331392763.1417341,786501333.0972017,0.0,2220393099.176777,2207852671.7202406,11054612.536379522,2196798059.1838613,12540427.456536526,10288198.026288003,223.72556352002033,766190.784528,2044494402.8812392,44459.25916563696,152259197.04345617,1755602.907194192,9048623.2618353,1736201.287507034,11801594.243642638,2570786.0305238795,9230808.21311875,11801594.243642638,3622112,8179482.2436426375,171000,85499.82234778305,998615.6068238728,0.30691714068747145,1.0,48413723.22133228,0
2089,2105779061.845051,1687764692.371471,395067967.65266836,1292696724.7188025,418014369.47358006,367679605.94505006,6236.576068309169,27382125.131550007,1203079624.9442673,20406.618903739607,89596693.15563153,58520157.70336287,301620775.394975,57873436.37524217,813082337.1262484,1292696724.7188025,813082337.1262484,0.0,2157342065.8998113,2144801634.815604,11852039.029580051,2132949595.7860239,12540431.0842074,11030388.178351501,187.09728204927507,821463.7539465001,1985081381.158041,33670.92119117035,147834543.70679203,1755604.731100886,9048623.26184925,1736203.091257265,11825197.432129925,2756611.353535776,9068586.078594143,11825197.432129925,3883411,7941786.432129925,171000,85499.91117407609,998885.0637079272,0.32840134053559444,1.0,48973731.44119092,0
2090,2092522817.6230564,1674508387.6885345,423566673.7366257,1250941713.9519088,418014429.93452203,394203987.1980002,5216.800625464384,29357469.73800001,1164223348.92846,15407.05140513871,86702957.97204378,58520188.10171304,301620775.3951566,57873466.43765234,841581103.6711477,1250941713.9519088,841581103.6711477,0.0,2089301261.130784,2076760828.2327483,12707000.21209877,2064053828.0206494,12540432.89803566,11826119.615940005,156.50401876393153,880724.0921400002,1920968525.7319586,25421.634818478873,143059880.65387222,1755605.643051391,9048623.261854699,1736203.9931295703,11848847.826994184,2955504.813522411,8893343.013471765,11848847.826994184,4163560,7685287.826994184,171000,85499.95558708419,999156.3419359252,0.35138943437308606,1.0,49533910.1069446,0
2091,2078042009.1235547,1660027548.958629,454121523.3558171,1205906025.6028118,418014460.1649258,422641842.15645003,4365.134417032876,31475316.064950015,1122312680.4518304,11591.482951891958,83581753.6680295,58520203.30086441,301620775.39522743,57873481.468834,872135983.520743,1205906025.6028118,872135983.520743,0.0,2015909021.7502618,2003368587.945314,13623645.700674511,1989744942.2446394,12540433.804947775,12679255.2646935,130.95403251098628,944259.4819485004,1851815922.74552,19125.94687062173,137909893.55224866,1755606.0990259324,9048623.261856822,1736204.44406502,11872545.522648172,3168385.917735042,8704159.604913123,11872545.522648172,4463919,7408626.522648172,171000,85499.97779355363,999429.9947634861,0.3759866947792021,1.0,50094260.56710881,0
2092,2062247371.1274676,1644232895.8473594,486880812.1050017,1157352083.7423577,418014475.28010833,453131213.6043,3653.9574016288548,33745944.5433,1077126765.3910747,8685.72986969334,80216632.62141337,58520210.90043419,301620775.39525515,57873488.984418966,904895287.38511,1157352083.7423577,904895287.38511,0.0,1936777796.7964435,1924237362.5380402,14606424.36315005,1909630938.17489,12540434.25840325,13593936.408129001,109.61872204886564,1012378.3362990001,1777259162.895273,14331.45428499401,132357443.82533205,1755606.3270130255,9048623.261857655,1736204.669532569,11896290.61369347,3396239.083138655,8500051.530554809,11896290.61369347,4785946,7110344.61369347,171000,85499.9888967797,999706.8121011443,0.4023057634137463,1.0,50654784.60473482,0
